Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
Sysco Corp,Consumer Defensive,Food Distribution,USA,Large,S&P 500,21.83,3.61,0.20%,478.18M,-1.18%,37.63B,15.90,4.95,0.52%,477.06M,4.67%,51.11B,2.65,1.51,89.67%,3.38%,-3.64%,1.74B,0.45,2.84%,-2.05%,3.40,4.77%,83.57B,16.38,7.91%,6.39%,16.15M,6.80%,4.80,19.81,5.99%,82.29%,91.85 -14.31%,6.39%,3.97,20.67,12.18% 54.79%,10.62%,68.19 15.41%,7.24%,2.15 (2.74%),11.20,5.84% 9.00%,18.41%,1.85%,2.13%,5.34%,2.16 (2.74%),0.61,-6.81%,4.13%,1.62,58.03%,"Jul 02, 2026",0.80,3.44%,2.08%,59.94,2.20,2.90% 3.53%,1.33,-13.78%,2.37%,0.65,87.07,55.47%,6.70,4.70%,4.65%,1.36,79.00,75000,6.11,Apr 28 BMO,0.46%,4.75M,78.70,"Feb 26, 1971",Yes / Yes,-0.50% -0.19%,"

","6,460,792",-0.38%,SYY,2026-06-22,SP500_FUNDAMENTALS
T-Mobile US Inc,Communication Services,Telecom Services,USA,Large,"NDX, S&P 500",19.32,9.40,55.10%,1.09B,-2.23%,196.60B,13.38,13.57,-0.12%,485.77M,-6.07%,314.00B,0.67,2.58,41.85%,4.11%,-12.06%,10.54B,2.17,7.28%,0.31%,3.41,-8.25%,90.53B,3.53,30.17%,4.91%,19.95M,-10.53%,51.46,51.45,19.87%,18.02%,261.56 -30.54%,-17.79%,3.53,12.58,67.63% 29.65%,6.20%,174.02 4.40%,38.75%,4.15 (2.28%),9.47,3.53% 5.24%,46.65%,2.67%,2.63%,25.55%,3.94 (2.17%),3.47,-8.46%,21.03%,5.10,335.73%,"Aug 28, 2026",0.97,9.48%,11.65%,41.86,1.43,- -,1.09,-11.93%,-2.00%,0.31,259.09,37.66%,2.17,10.63%,-4.24%,2.18,181.31,75000,2.04,Apr 28 AMC,-12.27%,5.84M,181.67,"Apr 19, 2007",Yes / Yes,12.95% 0.55%,"

","12,535,362",0.20%,TMUS,2026-06-22,SP500_FUNDAMENTALS
T. Rowe Price Group Inc,Financial,Asset Management,USA,Large,S&P 500,11.54,9.33,1.87%,214.88M,-0.57%,23.07B,11.24,9.57,-0.07%,210.18M,5.83%,20.89B,-,2.30,90.15%,12.44%,23.61%,2.04B,3.11,-2.37%,1.11%,11.39,3.59%,7.41B,2.15,0.89%,14.40%,26.14M,5.15%,50.16,6.18,-1.21%,19.31%,118.22 -8.94%,16.83%,17.41,8.55,11.32% -1.52%,18.19%,85.22 26.32%,-5.72%,5.18 (4.81%),6.82,4.08% 3.34%,79.28%,1.85%,2.04%,-42.47%,5.14 (4.77%),2.82,5.77%,35.84%,2.27,53.17%,"Jun 15, 2026",3.02,4.23%,27.59%,60.54,3.60,1.91% 7.13%,3.02,3.92%,1.75%,1.51,95.83,54.95%,0.04,5.28%,4.99%,2.05,108.12,7773,0.04,Apr 30 BMO,6.58%,2.29M,107.65,"Apr 02, 1986",Yes / Yes,8.26% 0.12%,"

","4,636,733",-0.43%,TROW,2026-06-22,SP500_FUNDAMENTALS
Take-Two Interactive Software Inc,Communication Services,Electronic Gaming & Multimedia,USA,Large,"NDX, S&P 500",-,-1.61,7.29%,185.40M,12.83%,44.43B,23.90,10.01,-4.71%,172.01M,0.48%,45.38B,0.63,0.33,85.62%,4.51%,18.60%,-298.20M,6.67,64.35%,-2.60%,3.55,-2.15%,6.66B,12.64,48.60%,-3.21%,7.75M,-6.54%,18.94,22.19,38.05%,-10.56%,264.79 -9.63%,0.33%,10.79,96.27,38.68% -,-4.68%,187.63 27.53%,72.59%,-,37.97,7.56% 14.56%,54.24%,3.97%,3.71%,39.70%,-,6.82,93.64%,-1.65%,8.36,545.13%,-,1.24,18.16%,-4.48%,66.61,1.28,- -,1.24,98.48%,8.38%,0.97,281.89,-,0.84,6.15%,8.83%,3.42,228.03,12909,0.81,May 21 AMC,3.64%,2.18M,239.28,"Apr 15, 1997",Yes / Yes,41.88% 2.16%,"

","7,240,973",4.93%,TTWO,2026-06-22,SP500_FUNDAMENTALS
Tapestry Inc,Consumer Cyclical,Luxury Goods,USA,Large,S&P 500,46.10,3.11,0.50%,202.30M,-1.30%,28.99B,18.43,7.79,-17.43%,200.96M,9.02%,31.85B,0.96,1.25,98.43%,7.74%,0.49%,662.80M,3.69,36.76%,-1.02%,6.72,16.58%,7.85B,42.54,11.65%,9.62%,15.56M,12.31%,3.37,27.13,19.26%,60.91%,161.97 -11.40%,70.35%,5.29,16.52,-36.20% -,15.43%,83.00 72.89%,230.87%,1.58 (1.10%),15.84,1.60% 7.16%,72.49%,4.05%,3.57%,248.55%,1.60 (1.11%),4.06,-15.62%,22.19%,5.52,269.46%,"Jun 05, 2026",1.27,14.13%,8.44%,51.21,1.92,11.87% 6.75%,1.84,73.66%,0.51%,1.45,170.12,170.03%,5.75,21.20%,0.64%,2.59,145.87,19000,5.29,May 07 BMO,10.40%,2.32M,143.50,"Oct 05, 2000",Yes / Yes,27.63% 7.54%,"

","5,861,024",-1.62%,TPR,2026-06-22,SP500_FUNDAMENTALS
Targa Resources Corp,Energy,Oil & Gas Midstream,USA,Large,S&P 500,26.34,9.82,1.57%,214.73M,-4.01%,55.50B,21.06,12.28,-3.41%,211.19M,-6.38%,74.57B,1.12,2.74,96.66%,2.16%,7.95%,2.12B,3.33,26.70%,0.45%,3.54,46.58%,16.67B,17.70,13.46%,8.49%,4.56M,40.15%,14.61,276.54,18.84%,75.87%,280.00 -7.65%,52.72%,0.94,211.92,29.82% -,9.83%,144.14 79.40%,260.19%,4.94 (1.91%),13.96,-7.45% 15.75%,24.75%,2.71%,2.60%,485.29%,4.25 (1.64%),4.47,80.28%,22.59%,7.24,523.38%,"Apr 30, 2026",0.62,-1.23%,12.71%,46.06,1.48,38.88% 25.39%,0.72,143.55%,-2.39%,0.71,285.33,44.17%,6.10,-10.60%,0.87%,1.75,260.74,3570,5.88,May 07 BMO,24.97%,1.29M,258.58,"Dec 07, 2010",Yes / Yes,-10.32% -12.44%,"

","2,248,160",-0.83%,TRGP,2026-06-22,SP500_FUNDAMENTALS
TE Connectivity plc,Technology,Electronic Components,Ireland,Large,S&P 500,22.23,9.79,0.13%,292.14M,4.77%,63.53B,17.28,12.59,-21.31%,291.53M,11.00%,68.22B,1.03,2.84,95.95%,2.48%,9.70%,2.91B,3.40,28.16%,1.71%,2.77,-4.09%,18.70B,4.80,12.16%,11.79%,7.22M,-4.34%,45.30,57.23,16.75%,22.97%,252.56 -13.83%,32.89%,3.80,18.73,-6.23% -,15.47%,162.17 34.20%,60.44%,2.94 (1.35%),14.07,1.97% 7.24%,36.62%,2.54%,3.33%,68.50%,2.91 (1.34%),3.65,114.94%,20.79%,7.97,259.02%,"Aug 21, 2026",1.20,16.66%,15.54%,55.34,1.82,8.66% 7.67%,1.89,6593.53%,3.06%,1.16,267.61,44.15%,0.43,14.51%,1.37%,1.25,212.20,93000,0.42,Apr 22 BMO,-1.80%,2.61M,217.64,"Jun 14, 2007",Yes / Yes,1.30% -0.04%,"

","3,407,358",2.56%,TEL,2026-06-22,SP500_FUNDAMENTALS
Target Corp,Consumer Defensive,Discount Stores,USA,Large,S&P 500,17.25,7.58,0.22%,454.18M,-1.43%,59.38B,14.58,8.96,-5.85%,453.03M,2.75%,75.05B,1.92,2.26,87.64%,3.45%,14.21%,3.45B,0.56,10.79%,1.00%,2.90,33.86%,106.38B,3.62,6.89%,6.04%,15.63M,33.75%,36.10,16.80,7.60%,22.02%,137.87 -5.17%,37.45%,7.78,19.59,10.78% -1.21%,10.12%,83.44 56.69%,-2.29%,4.38 (3.35%),9.27,-1.34% 2.29%,25.65%,3.02%,3.06%,-43.29%,4.56 (3.49%),0.71,-16.65%,4.64%,4.00,93.69%,"Aug 12, 2026",0.30,0.47%,3.24%,55.46,2.64,3.12% 10.95%,0.93,-24.50%,2.51%,0.98,134.19,55.83%,1.17,6.70%,3.41%,1.40,127.81,415000,1.08,May 20 BMO,21.64%,5.40M,130.74,"Sep 08, 1969",Yes / Yes,16.71% 3.17%,"

","7,529,316",2.29%,TGT,2026-06-22,SP500_FUNDAMENTALS
Teledyne Technologies Inc,Technology,Scientific & Technical Instruments,USA,Large,S&P 500,31.36,19.76,0.87%,46.33M,-0.67%,28.71B,23.75,26.08,-2.77%,45.91M,2.17%,30.66B,2.79,5.79,99.03%,3.37%,-2.45%,933.00M,4.61,9.93%,1.09%,4.70,22.32%,6.22B,2.68,7.91%,6.11%,1.55M,21.31%,231.05,55.05,8.50%,9.05%,693.38 -10.64%,26.72%,11.25,27.24,4.52% 12.23%,7.33%,483.02 28.27%,52.44%,-,20.09,3.76% 14.84%,39.29%,2.52%,2.62%,46.52%,-,4.93,12.76%,19.01%,17.00,527.04%,-,1.16,7.74%,14.99%,49.11,1.57,- -,1.76,21.54%,0.21%,0.94,740.82,0.00%,0.23,7.50%,-1.64%,1.93,615.35,15800,0.19,Apr 22 BMO,5.32%,328.69K,619.58,"Nov 23, 1999",Yes / Yes,5.96% 2.96%,"

","624,601",0.69%,TDY,2026-06-22,SP500_FUNDAMENTALS
Teradyne Inc,Technology,Semiconductor Equipment & Materials,USA,Large,S&P 500,81.05,5.40,0.69%,156.54M,14.82%,68.55B,43.96,9.96,-1.91%,155.41M,36.20%,68.39B,0.87,2.06,95.91%,4.43%,44.81%,854.06M,18.11,86.09%,-3.31%,1.78,127.74%,3.79B,21.81,35.19%,20.99%,6.88M,126.25%,20.08,279.12,50.81%,28.75%,440.75 -0.64%,407.67%,1.57,123.92,-6.29% -4.13%,26.62%,84.24 419.85%,294.31%,0.53 (0.12%),59.00,0.36% 0.43%,58.52%,5.92%,6.79%,250.73%,0.50 (0.11%),18.07,51.65%,27.21%,28.61,2195.18%,"May 21, 2026",1.41,30.33%,22.56%,61.73,1.95,2.94% 3.71%,2.15,314.51%,13.24%,1.76,386.47,13.84%,0.03,86.84%,17.65%,4.94,408.56,6600,0.02,Apr 28 AMC,72.82%,3.87M,437.92,"Oct 19, 1970",Yes / Yes,21.47% 6.87%,"

","17,948,544",7.19%,TER,2026-06-22,SP500_FUNDAMENTALS
Texas Pacific Land Corp,Energy,Oil & Gas E&P,USA,Large,S&P 500,48.67,7.30,0.49%,68.97M,-3.91%,24.49B,35.22,10.08,-1.60%,68.62M,-10.00%,24.26B,-,2.28,75.30%,6.55%,-33.32%,503.63M,29.19,31.54%,-8.31%,9.64,29.81%,839.02M,15.74,9.97%,32.44%,4.50M,23.64%,22.56,98.28,-,36.47%,547.20 -35.10%,-1.33%,3.61,50.17,2.80% 22.56%,32.04%,269.23 31.90%,138.49%,2.40 (0.68%),35.21,6.15% 21.41%,85.54%,3.41%,4.30%,116.17%,2.27 (0.64%),28.91,9.42%,74.42%,16.64,1906.14%,"Jun 01, 2026",4.23,15.30%,60.03%,35.47,2.50,17.00% 13.92%,4.23,18.46%,-7.43%,0.62,446.67,30.59%,0.01,20.84%,-11.90%,2.17,354.48,114,0.01,May 06 AMC,-4.38%,466.18K,355.11,"Jan 01, 1927",Yes / Yes,2.48% 1.64%,"

","994,870",0.18%,TPL,2026-06-22,SP500_FUNDAMENTALS
Texas Instruments Inc,Technology,Semiconductors,USA,Mega,"NDX, S&P 500",55.23,5.85,0.26%,910.00M,8.67%,293.83B,36.07,8.95,-15.44%,907.42M,6.80%,302.78B,1.58,1.92,90.61%,2.09%,71.47%,5.34B,15.94,41.37%,0.20%,2.37,81.83%,18.44B,17.51,16.17%,15.66%,18.98M,86.10%,18.44,57.58,22.76%,32.16%,331.51 -2.61%,62.77%,5.61,78.97,-16.65% -1.81%,17.98%,152.73 111.39%,82.65%,5.75 (1.78%),34.57,-4.07% 4.10%,57.32%,3.51%,3.92%,76.36%,5.62 (1.74%),16.42,10.49%,36.02%,13.51,423.95%,"May 05, 2026",2.94,14.89%,28.94%,61.96,2.28,5.45% 8.13%,4.46,31.23%,6.28%,1.30,297.60,100.97%,0.84,18.58%,14.65%,2.83,301.88,33000,0.77,Apr 22 AMC,53.52%,8.00M,322.86,"Oct 01, 1953",Yes / Yes,23.19% 6.60%,"

","21,928,324",6.95%,TXN,2026-06-22,SP500_FUNDAMENTALS
Tesla Inc,Consumer Cyclical,Auto Manufacturers,USA,Mega,"NDX, S&P 500",365.88,1.09,22.41%,3.75B,0.34%,1504.13B,165.39,2.42,-0.02%,2.91B,-0.90%,1475.63B,6.74,0.45,44.24%,2.64%,5.31%,3.86B,15.37,14.00%,-0.89%,1.31,-18.25%,97.88B,17.88,27.96%,2.87%,76.95M,-10.95%,22.40,33.37,24.53%,4.86%,498.83 -19.71%,24.36%,12.00,214.88,-33.28% 38.32%,3.96%,288.77 38.69%,53.72%,-,127.34,5.19% 24.63%,19.07%,3.61%,3.84%,92.76%,-,15.08,-39.81%,5.41%,16.82,2688.02%,-,1.62,2.25%,3.95%,47.03,2.51,- -,2.04,16.01%,-3.19%,1.81,404.55,0.00%,0.19,15.78%,-0.50%,0.99,396.38,134785,0.16,Apr 22 AMC,-3.95%,58.54M,400.49,"Jun 29, 2010",Yes / Yes,15.85% 1.30%,"

","58,371,624",1.04%,TSLA,2026-06-22,SP500_FUNDAMENTALS
TJX Companies Inc,Consumer Cyclical,Apparel Retail,USA,Large,S&P 500,31.82,5.15,0.17%,1.11B,-2.69%,180.96B,28.42,5.76,-9.74%,1.10B,8.71%,189.56B,2.69,1.19,94.31%,1.59%,5.90%,5.79B,2.94,10.68%,-0.31%,3.31,5.62%,61.58B,17.40,10.11%,17.03%,17.57M,6.64%,9.41,32.43,10.55%,61.25%,170.00 -3.64%,33.68%,5.05,33.04,17.93% 130.72%,26.47%,119.84 36.69%,101.59%,1.85 (1.13%),21.69,6.53% 13.44%,31.29%,2.04%,2.20%,158.50%,1.76 (1.07%),3.08,21.36%,12.10%,3.45,333.07%,"Aug 13, 2026",0.54,8.06%,9.40%,57.75,1.67,12.94% 45.58%,1.14,29.95%,1.88%,0.61,180.56,34.90%,1.36,9.24%,3.79%,1.70,164.13,377000,1.10,May 20 BMO,7.51%,5.31M,163.81,"May 12, 1964",Yes / Yes,16.82% 2.20%,"

","9,069,831",-0.19%,TJX,2026-06-22,SP500_FUNDAMENTALS
Textron Inc,Industrials,Aerospace & Defense,USA,Large,S&P 500,17.09,5.23,0.75%,173.86M,-4.57%,15.56B,12.22,7.32,-18.53%,172.53M,1.46%,18.16B,1.23,1.54,91.65%,2.74%,0.88%,934.00M,1.02,6.80%,-0.40%,3.39,3.64%,15.19B,1.94,12.42%,5.34%,4.74M,2.64%,46.03,9.66,9.95%,12.25%,101.57 -11.91%,16.79%,9.26,18.11,8.45% 30.51%,7.91%,75.80 18.03%,34.26%,0.08 (0.09%),12.67,4.77% 4.90%,17.99%,3.56%,2.58%,40.15%,0.08 (0.09%),1.20,18.21%,6.77%,2.67,133.97%,"Jun 12, 2026",0.75,9.48%,6.15%,42.97,2.22,0.00% 0.00%,1.72,10.80%,-2.62%,0.91,105.15,1.57%,0.53,11.77%,-2.03%,3.16,92.69,34000,0.48,Apr 30 BMO,1.03%,1.40M,89.47,"Dec 22, 1947",Yes / Yes,11.19% 5.46%,"

","4,306,709",-3.47%,TXT,2026-06-22,SP500_FUNDAMENTALS
Thermo Fisher Scientific Inc,Healthcare,Diagnostics & Research,USA,Large,S&P 500,25.54,18.19,0.24%,371.62M,-2.32%,172.66B,17.09,27.19,-1.81%,370.61M,3.75%,212.69B,1.80,5.72,93.82%,1.27%,-1.19%,6.85B,3.82,8.68%,-2.59%,2.11,-18.51%,45.20B,3.32,9.38%,6.45%,4.69M,-19.82%,139.75,52.96,9.50%,13.52%,643.99 -27.85%,18.35%,8.77,25.59,0.18% 2.11%,7.44%,385.46 20.53%,-13.53%,1.85 (0.40%),18.76,-0.27% 6.70%,40.13%,2.26%,2.80%,-3.70%,1.80 (0.39%),4.71,6.54%,18.87%,13.71,217.70%,"Jun 15, 2026",1.15,5.36%,15.15%,46.29,1.50,12.75% 14.34%,1.53,11.32%,-1.67%,0.88,598.48,9.70%,0.83,6.18%,-2.57%,1.50,461.69,125000,0.77,Apr 23 BMO,-11.64%,2.23M,464.61,"Mar 17, 1980",Yes / Yes,3.65% 1.29%,"

","3,358,552",0.63%,TMO,2026-06-22,SP500_FUNDAMENTALS
Trade Desk Inc,Communication Services,Advertising Agencies,USA,Mid,S&P 500,20.86,0.89,11.15%,427.89M,-2.06%,8.70B,15.42,1.20,12.43%,417.51M,-12.52%,7.72B,0.94,0.18,81.74%,18.31%,-21.27%,432.62M,2.93,10.61%,2.88%,3.78,-49.48%,2.97B,3.55,20.56%,7.56%,76.43M,-51.24%,5.21,6.19,16.34%,16.74%,91.45 -79.76%,-73.04%,2.99,10.33,103.36% 12.67%,15.45%,18.15 1.98%,-75.78%,-,10.65,22.44% 28.21%,77.83%,5.30%,5.57%,-69.60%,-,2.60,6.91%,20.26%,1.19,-,-,1.68,15.55%,14.57%,37.63,2.47,- -,1.68,-16.77%,-9.35%,1.04,25.88,0.00%,0.17,11.82%,-14.57%,2.52,18.16,3843,0.14,May 07 AMC,-45.11%,20.20M,18.51,"Sep 21, 2016",Yes / Yes,-8.36% 1.47%,"

","50,620,092",1.93%,TTD,2026-06-22,SP500_FUNDAMENTALS
TKO Group Holdings Inc,Communication Services,Entertainment,USA,Large,S&P 500,72.98,2.72,17.74%,74.96M,-6.98%,14.90B,37.50,5.30,-1.25%,61.65M,2.96%,23.29B,0.85,1.53,103.24%,15.47%,0.75%,226.35M,2.94,107.36%,0.29%,6.31,-5.63%,5.06B,4.41,13.11%,1.46%,9.54M,-4.89%,45.04,8.63,44.31%,6.01%,226.94 -12.41%,12.98%,23.03,8.78,- 7.62%,2.74%,152.29 30.53%,100.92%,1.54 (0.77%),14.85,60.74% 37.19%,48.69%,4.99%,3.64%,256.89%,3.11 (1.56%),4.60,33.90%,20.55%,7.53,1012.00%,"Jun 15, 2026",1.28,47.04%,4.47%,50.16,1.67,68.59% 36.80%,1.28,62.99%,-0.79%,0.61,234.39,101.83%,1.47,25.86%,2.86%,4.57,194.53,4000,1.44,May 06 AMC,0.53%,1.51M,198.78,"Oct 19, 1999",Yes / Yes,0.69% 0.31%,"

","6,617,616",2.18%,TKO,2026-06-22,SP500_FUNDAMENTALS
Tractor Supply Co,Consumer Cyclical,Specialty Retail,USA,Large,S&P 500,14.86,2.04,0.28%,525.51M,-3.26%,15.86B,13.19,2.29,-13.15%,522.80M,-2.89%,22.04B,1.76,0.85,95.74%,4.55%,-34.52%,1.08B,1.01,2.49%,-4.85%,2.11,-42.55%,15.65B,6.32,8.63%,9.81%,23.79M,-39.53%,4.78,70.72,7.48%,45.50%,63.99 -52.74%,-41.88%,0.43,28.65,1.99% 10.06%,12.78%,28.36 6.63%,-30.94%,0.97 (3.19%),11.29,3.00% 7.89%,33.23%,3.10%,3.58%,-11.72%,0.94 (3.11%),1.41,1.15%,9.28%,1.11,65.05%,"May 27, 2026",0.16,4.64%,6.91%,41.37,2.00,7.53% 25.12%,1.38,-7.24%,-1.05%,0.46,44.73,44.67%,2.55,3.61%,-11.38%,2.27,29.75,52000,2.37,Apr 21 BMO,-37.40%,11.25M,30.24,"Feb 18, 1994",Yes / Yes,-9.20% -1.08%,"

","24,878,562",1.65%,TSCO,2026-06-22,SP500_FUNDAMENTALS
Transdigm Group Incorporated,Industrials,Aerospace & Defense,USA,Large,S&P 500,41.44,32.06,1.26%,55.97M,5.62%,74.29B,28.28,46.98,-18.65%,55.21M,12.66%,102.42B,2.16,10.24,97.88%,1.90%,11.44%,1.86B,7.82,7.20%,-1.15%,2.58,4.54%,9.50B,-,17.38%,7.87%,1.05M,-0.12%,-167.97,19.13,13.08%,-,1519.35 -12.57%,0.37%,69.44,40.16,33.74% 31.12%,8.57%,1123.61 18.22%,90.46%,0.27 (0.02%),21.03,17.55% 11.58%,57.62%,2.65%,2.74%,144.02%,-,10.78,8.24%,47.13%,37.19,719.19%,"Sep 02, 2025",2.53,13.26%,19.61%,64.98,1.88,- -,3.52,11.50%,6.31%,0.90,1527.78,0.00%,-,18.31%,8.91%,1.84,1316.75,16500,-,May 05 BMO,3.55%,406.93K,1328.31,"Mar 15, 2006",Yes / Yes,4.12% 3.06%,"

","741,725",0.88%,TDG,2026-06-22,SP500_FUNDAMENTALS
Travelers Companies Inc,Financial,Insurance - Property & Casualty,USA,Large,"DJIA, S&P 500",9.16,33.61,0.51%,212.60M,1.29%,65.46B,10.76,28.62,-15.72%,211.48M,0.75%,-,6.85,4.85,87.55%,2.85%,3.70%,7.55B,1.34,1.84%,-3.18%,3.89,6.28%,48.94B,2.05,1.86%,5.88%,6.02M,6.12%,150.45,-,1.57%,25.27%,313.12 -1.70%,16.20%,-,5.72,32.56% 21.13%,18.57%,249.19 23.52%,74.15%,4.81 (1.56%),-,9.80% 8.83%,-,2.43%,2.05%,112.63%,4.55 (1.48%),-,83.05%,20.21%,6.38,175.17%,"Jun 10, 2026",-,4.12%,15.42%,59.27,2.59,5.83% 5.24%,0.36,357.23%,2.46%,0.49,316.00,15.86%,0.29,0.97%,2.21%,3.92,306.07,34000,0.28,Jul 17 BMO,6.25%,1.55M,307.81,"Nov 17, 1975",Yes / Yes,9.08% -3.52%,"

","5,783,588",0.57%,TRV,2026-06-22,SP500_FUNDAMENTALS
Trane Technologies plc,Industrials,Building Products & Equipment,Ireland,Large,S&P 500,37.39,12.93,0.29%,221.20M,5.05%,106.86B,28.40,17.02,-10.01%,220.34M,7.90%,110.42B,2.00,4.26,91.25%,1.76%,14.27%,2.90B,4.95,14.20%,0.29%,2.86,22.08%,21.60B,12.45,14.11%,13.70%,3.87M,24.20%,38.84,99.48,14.20%,36.52%,503.47 -3.99%,15.13%,4.86,33.15,20.17% 29.52%,23.16%,348.06 38.88%,158.42%,4.11 (0.85%),25.49,10.06% 11.35%,35.92%,2.60%,2.61%,178.76%,3.98 (0.82%),5.11,7.42%,18.33%,13.85,856.58%,"Sep 04, 2026",0.77,6.36%,13.42%,59.79,2.17,11.95% 12.14%,1.10,-1.96%,4.90%,1.20,526.95,28.97%,0.54,5.99%,3.17%,1.14,472.51,44000,0.46,Apr 30 BMO,12.24%,1.36M,483.40,"Jan 01, 1919",Yes / Yes,3.86% 3.21%,"

","1,540,058",2.30%,TT,2026-06-22,SP500_FUNDAMENTALS
Trimble Inc,Technology,Scientific & Technical Instruments,USA,Large,S&P 500,25.78,1.91,0.45%,233.11M,-1.68%,11.46B,12.06,4.08,-4.33%,231.99M,-9.90%,12.64B,0.80,0.80,98.34%,3.35%,-26.27%,456.20M,3.11,14.63%,-2.88%,3.18,-38.93%,3.69B,2.02,13.62%,5.10%,7.78M,-37.26%,24.33,48.95,15.10%,8.25%,87.50 -43.82%,-31.44%,1.00,23.85,-0.78% 2.58%,6.48%,48.78 0.78%,-6.66%,-,14.47,-0.81% 2.65%,66.60%,3.75%,3.62%,-36.87%,-,3.43,-68.85%,18.24%,1.97,86.71%,-,0.88,3.25%,12.37%,27.42,1.31,- -,1.01,54.12%,-8.35%,1.39,85.33,0.00%,0.25,11.81%,-17.70%,3.98,48.87,11500,0.25,May 06 BMO,-31.11%,2.45M,49.16,"Jul 20, 1990",Yes / Yes,9.71% 3.79%,"

","9,368,623",0.59%,TRMB,2026-06-22,SP500_FUNDAMENTALS
Tyler Technologies Inc,Technology,Software - Application,USA,Large,S&P 500,38.53,7.24,0.53%,42.45M,-5.61%,11.76B,18.87,14.78,-2.23%,41.93M,-13.58%,11.46B,1.24,3.10,103.21%,6.29%,-20.33%,315.73M,4.94,13.72%,-1.35%,3.81,-38.04%,2.38B,3.33,14.93%,6.32%,2.64M,-38.56%,83.83,33.96,15.16%,8.93%,621.34 -55.11%,-50.95%,8.21,17.10,22.97% 8.96%,8.78%,283.71 -1.69%,-29.17%,-,22.02,8.02% 15.87%,44.38%,4.71%,3.75%,-36.64%,-,4.82,8.27%,15.47%,13.07,85.29%,-,1.00,8.68%,13.26%,35.97,1.44,- -,1.00,2.01%,-8.30%,0.83,440.65,0.00%,0.01,8.55%,-12.47%,2.64,287.71,7800,0.01,Apr 29 AMC,-31.65%,692.38K,278.91,"Jul 31, 1967",Yes / Yes,2.84% 0.80%,"

","1,775,567",-3.06%,TYL,2026-06-22,SP500_FUNDAMENTALS
Truist Financial Corp,Financial,Banks - Regional,USA,Large,S&P 500,11.98,4.03,0.19%,1.25B,-4.64%,60.21B,9.43,5.13,-0.69%,1.24B,3.34%,-,0.65,1.08,77.17%,2.73%,10.14%,5.19B,1.97,18.93%,-2.42%,3.65,-2.78%,30.56B,1.02,12.84%,1.02%,33.97M,-1.79%,47.60,-,14.58%,8.58%,56.19 -14.00%,21.40%,-,11.88,-4.82% 4.39%,5.16%,38.94 24.11%,51.50%,2.10 (4.35%),-,6.07% 4.64%,-,3.57%,2.46%,-8.48%,2.08 (4.30%),-,19.23%,21.46%,1.32,35.30%,"May 08, 2026",-,26.77%,17.00%,47.54,2.26,1.32% 2.93%,0.44,24.45%,-0.83%,0.88,55.72,54.48%,1.10,0.72%,-1.83%,2.05,48.17,37086,0.67,Jul 17 BMO,0.94%,9.30M,48.33,"Mar 18, 1980",Yes / Yes,9.31% 0.41%,"

","18,836,926",0.33%,TFC,2026-06-22,SP500_FUNDAMENTALS
U.S. Bancorp,Financial,Banks - Regional,USA,Large,S&P 500,12.18,4.77,0.22%,1.55B,0.88%,90.25B,10.23,5.69,-3.50%,1.55B,9.08%,-,0.94,1.26,84.73%,1.64%,13.33%,7.43B,2.08,10.44%,0.38%,2.70,8.73%,43.41B,1.53,11.43%,1.13%,25.36M,8.96%,37.94,-,10.83%,12.33%,61.19 -4.98%,34.37%,-,9.41,7.74% 8.57%,6.10%,42.55 36.64%,73.81%,2.12 (3.65%),-,15.50% 13.15%,-,2.50%,2.19%,6.21%,2.06 (3.54%),-,18.20%,24.11%,1.33,41.43%,"Jun 30, 2026",-,2.43%,17.12%,60.00,2.25,2.76% 3.96%,0.50,15.21%,3.96%,0.99,63.33,44.18%,1.20,1.38%,4.45%,2.38,57.91,68520,0.93,Jul 16 BMO,10.37%,9.40M,58.14,"May 03, 1973",Yes / Yes,3.21% 0.10%,"

","22,023,998",0.40%,USB,2026-06-22,SP500_FUNDAMENTALS
