Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
Citigroup Inc,Financial,Banks - Diversified,USA,Mega,S&P 500,17.96,8.07,0.33%,1.71B,2.66%,248.61B,11.56,12.55,-3.34%,1.71B,15.77%,-,0.41,2.69,81.42%,1.79%,29.85%,14.69B,1.43,56.26%,-3.14%,2.48,28.49%,173.86B,1.29,14.86%,0.59%,30.53M,24.24%,112.23,-,27.93%,7.49%,147.96 -2.02%,82.67%,-,6.50,-0.02% 8.24%,3.04%,77.50 87.05%,215.02%,2.53 (1.75%),-,18.52% 13.72%,-,2.21%,2.56%,108.14%,2.40 (1.66%),-,27.74%,12.84%,3.59,226.07%,"May 04, 2026",-,3.02%,8.45%,72.34,1.44,4.38% 2.61%,1.51,56.11%,7.32%,1.06,149.34,33.18%,3.57,7.44%,11.17%,1.08,145.67,226000,1.47,Jul 14 BMO,27.39%,12.30M,144.97,"Oct 29, 1986",Yes / Yes,15.35% 4.38%,"

","13,297,289",-0.48%,C,2026-06-24,SP500_FUNDAMENTALS
Clorox Co,Consumer Defensive,Household & Personal Products,USA,Large,S&P 500,15.05,6.16,0.68%,120.92M,-3.48%,11.20B,14.96,6.19,0.61%,120.10M,-2.66%,14.66B,-,1.65,85.82%,7.73%,-12.50%,756.00M,1.66,-28.31%,0.81%,3.22,-6.79%,6.76B,-,11.89%,12.65%,9.29M,-8.12%,-0.55,9.44,-4.62%,4163.16%,132.03 -29.83%,-24.25%,9.82,29.48,20.46% -2.39%,27.56%,84.70 9.37%,-40.67%,5.00 (5.39%),11.31,-0.01% 1.11%,43.70%,3.18%,2.81%,-46.36%,4.96 (5.35%),2.17,10.26%,15.83%,3.12,-30.98%,"Apr 22, 2026",0.65,-3.69%,11.18%,45.99,3.10,1.69% 2.69%,0.84,2.42%,-1.77%,0.53,99.87,75.19%,-,0.12%,-2.25%,0.82,90.60,7600,-,Apr 30 AMC,-14.06%,2.88M,92.64,"Aug 01, 1968",Yes / Yes,6.03% 0.05%,"

","2,409,763",2.25%,CLX,2026-06-24,SP500_FUNDAMENTALS
CME Group Inc,Financial,Financial Data & Stock Exchanges,USA,Large,S&P 500,20.68,11.72,1.43%,361.79M,-8.95%,87.79B,18.81,12.88,-1.03%,357.19M,-16.26%,89.01B,2.66,2.98,91.88%,1.28%,-20.97%,4.24B,12.99,9.51%,-0.85%,1.57,-7.15%,6.76B,3.29,5.04%,2.37%,4.57M,-9.54%,73.57,34.81,7.08%,15.89%,322.82 -24.95%,-9.40%,6.96,20.28,14.69% 13.70%,14.06%,244.56 -0.94%,42.84%,11.51 (4.75%),18.69,9.11% 5.95%,82.88%,3.87%,3.11%,25.83%,5.05 (2.09%),13.17,18.50%,65.57%,8.35,206.61%,"Jun 09, 2026",1.02,7.54%,62.81%,30.39,2.26,-16.21% -3.26%,1.02,21.25%,-6.90%,0.26,305.47,44.80%,0.14,14.48%,-12.96%,1.14,245.20,3875,0.14,Apr 22 BMO,-12.86%,2.90M,242.26,"Dec 06, 2002",Yes / Yes,0.51% 0.28%,"

","3,296,674",-1.20%,CME,2026-06-24,SP500_FUNDAMENTALS
CMS Energy Corp,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,20.85,3.61,0.87%,308.90M,2.28%,23.27B,18.05,4.17,-0.80%,306.22M,2.29%,42.89B,2.36,0.78,99.73%,4.94%,0.95%,1.10B,2.64,7.58%,2.21%,4.93,6.68%,8.82B,2.52,7.49%,2.89%,15.12M,7.72%,29.92,88.48,7.66%,12.44%,80.36 -6.26%,7.81%,0.85,-,7.32% 5.98%,4.07%,68.41 10.12%,28.57%,2.29 (3.04%),14.05,-0.22% 5.88%,25.47%,1.88%,1.98%,28.68%,2.22 (2.95%),4.86,6.97%,19.53%,1.42,72.81%,"May 08, 2026",0.66,13.31%,12.43%,59.42,2.21,5.65% 5.89%,0.84,9.00%,3.47%,0.34,80.85,61.56%,2.02,11.57%,1.56%,1.19,73.80,8350,1.87,Apr 28 BMO,2.32%,3.07M,75.33,"Feb 03, 1947",Yes / Yes,2.81% 11.05%,"

","3,742,529",2.07%,CMS,2026-06-24,SP500_FUNDAMENTALS
Cognizant Technology Solutions Corp,Technology,Information Technology Services,USA,Large,S&P 500,8.89,4.61,0.56%,474.00M,-19.42%,19.40B,6.63,6.18,-0.77%,471.20M,-21.73%,18.98B,0.71,1.38,105.14%,12.78%,-33.89%,2.23B,0.91,8.15%,1.13%,6.86,-51.11%,21.41B,1.29,8.21%,11.02%,60.21M,-50.66%,31.79,12.79,9.27%,14.88%,87.03 -52.95%,-46.62%,3.20,7.86,1.11% 12.13%,13.94%,40.77 0.44%,-33.99%,1.28 (3.13%),4.83,2.80% 4.86%,30.87%,5.64%,4.22%,-40.75%,1.28 (3.13%),0.89,-3.10%,15.77%,2.37,-34.69%,"May 18, 2026",2.23,6.55%,10.41%,22.00,2.06,4.71% 7.10%,2.23,3.61%,-20.12%,0.88,69.17,27.19%,0.07,5.83%,-22.47%,2.86,41.83,351600,0.06,Apr 29 BMO,-39.15%,8.78M,40.95,"Jun 19, 1998",Yes / Yes,4.38% -0.03%,"

","24,426,490",-2.10%,CTSH,2026-06-24,SP500_FUNDAMENTALS
Coca-Cola Co,Consumer Defensive,Beverages - Non-Alcoholic,USA,Mega,"DJIA, S&P 500",25.29,3.18,0.73%,4.30B,-0.74%,345.53B,23.03,3.49,-5.74%,4.27B,-1.06%,377.70B,3.09,0.93,77.45%,1.09%,6.92%,13.70B,6.94,9.02%,-0.14%,2.96,14.14%,49.81B,10.27,6.61%,13.31%,46.38M,14.88%,7.82,25.00,7.45%,45.80%,84.04 -4.44%,15.16%,3.21,27.51,11.48% 11.14%,18.85%,65.35 22.88%,31.23%,2.16 (2.69%),22.35,4.14% 7.94%,61.82%,1.68%,1.86%,48.39%,2.08 (2.59%),7.58,27.16%,31.83%,1.56,78.15%,"Jun 15, 2026",1.15,6.74%,27.50%,51.27,1.67,5.04% 4.46%,1.36,17.81%,0.16%,0.35,87.43,67.13%,1.30,12.75%,1.65%,1.05,79.53,65900,1.16,Apr 28 BMO,8.79%,15.68M,80.31,"Jan 26, 1950",Yes / Yes,5.95% 1.92%,"

","16,853,958",0.98%,KO,2026-06-24,SP500_FUNDAMENTALS
Coherent Corp,Technology,Scientific & Technical Instruments,USA,Large,S&P 500,182.00,2.09,4.48%,195.55M,-7.88%,74.58B,45.96,8.29,-0.29%,186.87M,0.85%,75.89B,0.88,1.62,89.26%,4.20%,49.47%,400.57M,11.30,54.50%,6.30%,1.26,116.96%,6.60B,6.98,52.09%,2.96%,7.84M,106.54%,54.60,30.32,52.04%,5.07%,440.00 -13.36%,372.74%,12.57,-,- 8.01%,3.34%,77.84 389.75%,716.14%,0.04 (0.01%),56.86,20.55% 19.54%,37.93%,8.64%,9.38%,444.13%,-,11.49,1103.17%,12.66%,36.05,1825.35%,-,2.04,18.00%,6.07%,50.50,1.65,- -,3.05,990.95%,-1.48%,2.02,388.09,-,0.32,20.55%,5.44%,0.94,425.48,30216,0.32,May 06 AMC,67.93%,6.24M,381.22,"Oct 02, 1987",Yes / Yes,0.95% 1.34%,"

","5,954,793",-10.40%,COHR,2026-06-24,SP500_FUNDAMENTALS
Coinbase Global Inc,Financial,Financial Data & Stock Exchanges,USA,Large,S&P 500,59.48,2.66,18.71%,222.38M,-6.74%,41.67B,31.15,5.08,-1.00%,214.16M,-18.28%,38.91B,2.42,0.04,56.22%,11.38%,-21.15%,800.60M,6.29,-85.55%,-3.78%,2.49,-33.87%,6.62B,3.09,689.50%,3.17%,24.37M,-30.05%,51.18,3.88,12.88%,6.69%,444.64 -64.43%,-48.57%,40.74,23.73,- 52.26%,4.08%,139.36 13.50%,157.33%,-,67.15,31.00% 41.24%,79.87%,5.78%,5.84%,-30.01%,-,5.88,-43.98%,5.38%,11.15,-,-,2.14,-4.24%,12.09%,40.51,1.95,- -,2.14,-715.34%,-5.37%,3.34,231.29,0.00%,0.59,-27.47%,-14.46%,0.73,164.84,4951,0.45,May 07 AMC,-33.17%,9.77M,158.18,"Apr 14, 2021",Yes / Yes,-2435.42% -4.88%,"

","7,588,496",-4.04%,COIN,2026-06-24,SP500_FUNDAMENTALS
Colgate-Palmolive Co,Consumer Defensive,Household & Personal Products,USA,Large,S&P 500,35.48,2.58,0.46%,800.19M,0.94%,73.16B,22.67,4.03,-6.97%,796.48M,1.09%,80.06B,4.31,0.95,88.12%,2.65%,7.38%,2.09B,3.52,3.14%,0.84%,3.80,17.63%,20.80B,504.55,5.95%,12.55%,21.14M,15.70%,0.18,51.56,5.26%,821.65%,99.33 -7.95%,3.11%,1.77,19.42,7.29% -3.47%,25.82%,74.54 22.65%,18.57%,2.12 (2.32%),15.45,4.29% 4.35%,60.06%,2.11%,2.36%,13.93%,2.09 (2.29%),3.85,-27.12%,21.86%,2.20,25.82%,"Jul 20, 2026",0.67,4.26%,10.04%,58.25,1.91,3.46% 3.32%,1.02,-5.22%,2.60%,0.32,96.33,78.37%,54.99,8.41%,4.58%,1.14,88.67,33600,54.74,May 01 BMO,8.25%,5.56M,91.43,"Mar 31, 1930",Yes / Yes,2.83% 2.07%,"

","6,377,669",3.11%,CL,2026-06-24,SP500_FUNDAMENTALS
Comfort Systems USA Inc,Industrials,Engineering & Construction,USA,Large,S&P 500,55.07,34.65,1.32%,35.19M,-2.25%,67.17B,35.70,53.44,-12.05%,34.74M,3.96%,66.43B,1.10,10.42,96.14%,2.38%,35.49%,1.22B,6.63,49.40%,-1.04%,1.92,107.73%,10.14B,23.85,23.87%,21.27%,0.83M,104.45%,80.00,60.24,32.55%,53.29%,2073.99 -8.00%,279.35%,31.67,48.70,61.75% 47.85%,38.80%,489.98 289.42%,1088.31%,2.95 (0.15%),38.26,30.03% 26.08%,24.51%,4.02%,5.07%,2323.87%,2.60 (0.14%),6.55,107.64%,15.68%,102.79,5829.37%,"May 15, 2026",1.21,38.43%,12.07%,51.84,1.45,51.57% 35.94%,1.24,120.98%,1.55%,1.66,2115.29,6.75%,0.13,56.47%,3.31%,1.57,2066.51,22700,0.12,Apr 23 AMC,50.70%,430.28K,1908.07,"Jun 27, 1997",Yes / Yes,54.44% 19.74%,"

","674,602",-7.67%,FIX,2026-06-24,SP500_FUNDAMENTALS
Comcast Corp,Communication Services,Telecom Services,USA,Large,"NDX, S&P 500",4.48,5.08,1.09%,3.57B,-4.88%,81.45B,6.02,3.79,-0.18%,3.53B,-9.09%,166.86B,-,0.97,90.71%,2.37%,-21.41%,18.80B,0.65,-18.50%,2.84%,2.69,-19.60%,125.28B,0.92,7.83%,7.12%,83.84M,-18.58%,24.68,8.60,-0.86%,21.49%,34.34 -33.61%,-29.64%,2.65,4.00,64.46% 18.80%,10.59%,22.12 3.05%,-39.29%,1.33 (5.83%),4.69,0.62% 3.62%,57.18%,3.14%,2.67%,-56.13%,1.28 (5.61%),1.33,24.78%,15.47%,0.68,-22.68%,"Jul 01, 2026",0.87,1.39%,15.00%,33.96,2.68,6.92% 7.49%,0.87,-32.62%,-4.78%,0.67,32.93,24.48%,1.07,5.25%,-11.43%,1.25,22.32,179000,1.01,Apr 23 BMO,-18.04%,31.14M,22.80,"Mar 17, 1980",Yes / Yes,9.00% 3.43%,"

","40,346,820",2.15%,CMCSA,2026-06-24,SP500_FUNDAMENTALS
Conagra Brands Inc,Consumer Defensive,Packaged Foods,USA,Mid,S&P 500,-,-0.09,0.75%,478.44M,-1.32%,6.43B,8.51,1.58,1.20%,474.85M,0.37%,13.70B,-,0.46,89.23%,10.34%,-13.13%,-43.30M,0.57,-26.26%,1.43%,3.25,-24.55%,11.18B,0.79,-6.97%,-0.22%,49.10M,-22.41%,17.06,116.61,-10.57%,-0.51%,21.78 -38.34%,-37.85%,0.12,7.63,9.26% 6.92%,-0.30%,12.53 7.18%,-60.60%,1.40 (10.46%),7.89,0.22% 0.99%,24.25%,3.71%,3.19%,-61.92%,1.40 (10.42%),1.23,-112.96%,12.06%,0.45,-63.98%,"Apr 30, 2026",0.30,-4.73%,-0.39%,49.66,3.24,3.85% 10.49%,0.90,37.56%,1.74%,-0.05,13.93,58.28%,0.90,-1.87%,-2.41%,1.17,12.85,18300,0.79,Jul 15 BMO,-19.77%,15.12M,13.43,"Jan 09, 1973",Yes / Yes,-2.91% 0.92%,"

","18,120,682",4.51%,CAG,2026-06-24,SP500_FUNDAMENTALS
Conoco Phillips,Energy,Oil & Gas E&P,USA,Large,S&P 500,18.70,5.88,0.29%,1.22B,-2.04%,133.98B,12.19,9.02,-17.69%,1.21B,-8.78%,150.94B,0.86,2.95,87.40%,1.83%,-13.54%,7.30B,2.32,65.47%,1.34%,2.70,19.23%,57.86B,2.08,-11.49%,5.91%,22.27M,17.48%,52.98,21.06,14.21%,11.25%,135.87 -19.06%,19.91%,5.22,22.89,-24.17% -,8.41%,85.57 28.51%,11.26%,3.40 (3.09%),6.74,-9.26% 25.63%,23.54%,1.86%,2.38%,91.50%,3.30 (3.00%),2.61,-25.38%,18.31%,3.36,155.00%,"May 11, 2026",1.14,1.02%,12.61%,38.91,1.73,-13.95% 13.48%,1.29,-20.22%,-4.32%,0.10,145.38,50.07%,0.36,-5.20%,-7.24%,0.85,109.70,9900,0.34,Apr 30 BMO,4.47%,8.24M,109.97,"Jan 13, 1978",Yes / Yes,9.79% 2.88%,"

","7,226,224",0.25%,COP,2026-06-24,SP500_FUNDAMENTALS
Consolidated Edison Inc,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,18.32,5.94,0.27%,368.53M,0.96%,40.08B,16.78,6.48,-0.98%,367.55M,1.26%,67.11B,2.55,0.73,75.28%,3.31%,-0.33%,2.15B,2.33,7.06%,1.48%,5.34,8.76%,17.21B,1.42,6.21%,2.96%,12.17M,9.49%,76.63,272.64,6.59%,8.73%,116.23 -6.44%,7.51%,0.40,-,6.53% 11.45%,4.18%,94.96 14.52%,19.85%,3.58 (3.29%),12.63,2.60% 6.69%,61.69%,1.92%,2.06%,48.02%,3.48 (3.20%),3.90,9.59%,17.33%,2.21,41.49%,"May 13, 2026",1.09,9.10%,12.52%,56.27,3.37,2.47% 2.13%,1.19,12.62%,2.26%,0.26,110.33,60.29%,1.06,6.19%,1.01%,0.98,106.92,15407,1.01,May 07 AMC,4.07%,2.28M,108.75,"Jun 21, 1948",Yes / Yes,-4.32% -2.42%,"

","2,420,291",1.71%,ED,2026-06-24,SP500_FUNDAMENTALS
Constellation Brands Inc,Consumer Defensive,Beverages - Brewers,USA,Large,S&P 500,14.95,9.59,12.36%,172.77M,-3.21%,24.59B,-,-,-0.03%,150.27M,-4.94%,35.99B,-,3.23,86.68%,5.17%,-5.96%,1.69B,2.69,-0.28%,7.73%,3.68,4.80%,9.14B,3.06,-,7.75%,7.77M,3.93%,46.78,240.12,3.94%,22.54%,178.13 -19.51%,-12.20%,0.60,13.71,- 0.84%,9.21%,126.45 13.39%,-40.84%,4.22 (2.94%),11.39,-1.13% 1.19%,50.47%,3.05%,2.88%,-36.06%,4.09 (2.85%),3.94,2103.26%,29.98%,4.26,-8.08%,"Apr 29, 2026",0.55,-10.48%,18.46%,49.32,2.08,8.44% 6.34%,1.08,155.70%,1.27%,0.37,175.81,42.47%,1.39,-11.27%,-3.29%,1.17,141.51,9400,1.27,Jun 30 AMC,-1.72%,2.11M,143.38,"Nov 01, 1982",Yes / Yes,10.82% 2.06%,"

","2,520,023",1.32%,STZ,2026-06-24,SP500_FUNDAMENTALS
Constellation Energy Corp,Utilities,Utilities - Independent Power Producers,USA,Large,"NDX, S&P 500",23.47,11.51,6.51%,362.00M,3.02%,97.05B,19.99,13.52,0.00%,335.71M,-5.45%,118.68B,0.90,2.43,75.15%,3.45%,-6.73%,3.79B,3.41,24.56%,2.38%,3.31,-25.15%,28.50B,2.92,15.58%,5.08%,11.59M,-23.50%,92.49,82.88,22.28%,16.33%,412.70 -34.51%,-14.26%,3.26,85.36,- 32.58%,7.51%,240.51 12.37%,199.09%,1.69 (0.62%),19.06,3.18% 8.81%,13.18%,3.63%,3.62%,-,1.63 (0.60%),4.16,21.10%,10.75%,10.85,-,"May 15, 2026",1.17,14.87%,13.30%,49.29,1.42,40.40% -,1.36,1095.18%,1.00%,1.11,362.10,21.00%,0.67,23.45%,-4.85%,0.96,275.53,15339,0.51,May 11 BMO,-15.26%,3.50M,270.26,"Jan 19, 2022",Yes / Yes,7.67% 31.50%,"

","3,386,622",-1.91%,CEG,2026-06-24,SP500_FUNDAMENTALS
Cooper Companies Inc,Healthcare,Medical Instruments & Supplies,USA,Large,S&P 500,55.87,1.18,0.70%,194.90M,-2.38%,12.90B,13.20,5.01,0.00%,193.66M,5.25%,15.22B,1.32,1.12,106.91%,2.68%,-5.82%,235.80M,3.05,12.34%,0.68%,1.96,-19.78%,4.23B,1.56,8.28%,1.89%,5.20M,-19.29%,42.27,92.81,9.97%,2.85%,89.83 -26.36%,-4.85%,0.71,22.65,-1.15% 9.30%,2.33%,58.89 12.33%,-29.02%,-,13.19,7.35% 10.98%,60.93%,2.09%,2.42%,-31.75%,-,3.60,-42.65%,18.19%,1.73,58.83%,"Jul 26, 2023",0.78,6.09%,5.57%,55.10,2.00,- -,1.27,-191.42%,2.51%,0.84,79.21,0.00%,0.30,7.90%,3.24%,0.99,65.42,15000,0.23,Jun 04 AMC,-8.94%,2.65M,66.15,"Jan 21, 1983",Yes / Yes,9.64% 2.63%,"

","2,768,166",1.12%,COO,2026-06-24,SP500_FUNDAMENTALS
Corning Inc,Technology,Electronic Components,USA,Large,S&P 500,93.15,2.08,8.48%,907.00M,3.29%,167.02B,46.13,4.21,-0.75%,787.65M,1.14%,175.71B,1.46,0.75,73.91%,2.72%,48.18%,1.81B,10.23,26.50%,-1.66%,1.62,123.38%,16.32B,14.90,31.98%,6.17%,21.39M,121.64%,13.02,93.89,31.68%,16.07%,212.39 -8.63%,274.65%,2.07,111.35,6.07% 27.86%,8.88%,50.26 286.12%,473.15%,1.17 (0.61%),43.82,3.40% 6.68%,35.64%,6.46%,6.34%,374.96%,1.12 (0.58%),10.77,298.15%,16.13%,14.39,833.48%,"May 29, 2026",1.06,20.05%,11.09%,53.79,1.90,1.22% 4.94%,1.61,134.97%,4.08%,1.13,209.31,61.12%,0.84,20.05%,7.55%,1.36,209.83,67200,0.73,Apr 28 BMO,59.21%,13.17M,194.07,"May 21, 1945",Yes / Yes,1.19% 1.09%,"

","17,968,944",-7.51%,GLW,2026-06-24,SP500_FUNDAMENTALS
Copart Inc,Industrials,Specialty Business Services,USA,Large,"NDX, S&P 500",18.44,1.61,8.80%,925.81M,-2.31%,27.40B,17.69,1.67,-0.06%,844.33M,-13.95%,23.31B,6.83,0.39,84.97%,4.03%,-11.35%,1.55B,5.91,-0.31%,-3.53%,3.65,-24.53%,4.64B,3.12,5.56%,16.08%,34.03M,-24.39%,9.48,6.53,2.59%,17.69%,50.11 -40.93%,-37.97%,4.54,20.46,12.01% 16.72%,17.55%,29.41 0.65%,-33.62%,-,12.15,9.90% 16.07%,44.95%,2.49%,3.01%,-10.09%,-,5.03,5.61%,36.57%,0.91,379.06%,-,7.37,1.05%,33.48%,35.93,2.21,- -,7.44,2.67%,-4.92%,1.02,40.57,0.00%,0.01,2.09%,-8.85%,1.06,29.48,11600,0.01,May 21 AMC,-22.50%,9.33M,29.60,"Mar 17, 1994",Yes / Yes,5.83% 3.54%,"

","9,922,144",0.41%,CPRT,2026-06-24,SP500_FUNDAMENTALS
Corpay Inc,Technology,Software - Infrastructure,USA,Large,S&P 500,20.29,16.73,4.01%,66.13M,-3.99%,22.18B,11.07,30.66,-3.34%,62.74M,-2.33%,24.08B,0.60,6.57,102.32%,4.88%,15.70%,1.17B,4.64,25.25%,-0.99%,5.42,10.80%,4.78B,6.39,14.51%,5.19%,3.06M,12.77%,53.08,2.52,18.60%,33.71%,367.43 -7.64%,5.44%,134.88,16.93,6.64% 13.14%,11.60%,252.84 34.22%,42.25%,-,9.27,9.73% 13.65%,72.81%,2.85%,2.98%,32.98%,-,5.03,16.45%,45.61%,10.91,131.80%,-,0.98,18.26%,24.53%,45.13,1.58,- -,0.98,49.19%,-3.85%,0.88,394.93,0.00%,2.95,25.39%,0.82%,1.25,347.17,11800,1.88,May 07 AMC,8.59%,565.01K,339.36,"Dec 15, 2010",Yes / Yes,6.03% 4.00%,"

","707,784",-2.25%,CPAY,2026-06-24,SP500_FUNDAMENTALS
Costar Group Inc,Real Estate,Real Estate Services,USA,Large,S&P 500,501.82,0.06,1.41%,407.10M,-5.56%,12.36B,17.02,1.78,2.29%,402.59M,-10.82%,12.22B,0.46,0.29,103.89%,3.75%,-29.48%,25.30M,3.62,56.57%,-0.32%,2.06,-53.36%,3.41B,1.56,30.54%,0.25%,15.10M,-55.00%,19.44,9.39,37.33%,0.31%,97.43 -68.94%,-62.19%,3.22,26.67,-73.85% -51.08%,0.28%,29.08 4.06%,-65.12%,-,41.88,14.16% 14.37%,74.61%,4.86%,4.63%,-66.02%,-,3.58,-78.82%,-0.17%,1.59,39.16%,-,2.20,21.33%,0.74%,35.11,1.67,- -,2.20,120.00%,-6.74%,0.73,47.79,0.00%,0.14,22.51%,-11.69%,1.13,29.22,8441,0.14,Apr 28 AMC,-46.22%,7.33M,30.26,"Jul 01, 1998",Yes / Yes,32.03% 0.03%,"

","8,313,804",3.56%,CSGP,2026-06-24,SP500_FUNDAMENTALS
Corteva Inc,Basic Materials,Agricultural Inputs,USA,Large,S&P 500,46.46,1.70,0.18%,670.04M,4.49%,52.91B,19.13,4.14,-0.69%,667.61M,0.09%,54.37B,1.68,2.22,89.62%,2.80%,1.74%,1.16B,2.96,12.06%,0.88%,4.79,18.15%,17.89B,2.18,10.49%,2.95%,18.67M,18.02%,36.36,24.69,11.39%,5.15%,85.63 -7.61%,6.27%,3.20,25.86,0.47% 12.11%,4.46%,60.53 30.68%,38.23%,0.75 (0.94%),13.58,-0.10% 4.12%,44.14%,2.55%,2.24%,81.57%,0.72 (0.91%),3.04,3.72%,15.64%,1.80,-,"Jun 01, 2026",1.03,6.27%,6.50%,55.20,1.81,6.47% 6.13%,1.47,12.56%,2.19%,0.57,89.67,43.60%,0.14,11.05%,-0.51%,1.05,78.86,21500,0.07,May 05 AMC,8.62%,3.90M,79.11,"May 24, 2019",Yes / Yes,27.74% 5.73%,"

","5,827,923",0.32%,CTVA,2026-06-24,SP500_FUNDAMENTALS
Costco Wholesale Corp,Consumer Defensive,Discount Stores,USA,Mega,"NDX, S&P 500",48.17,19.88,0.24%,443.51M,-2.22%,424.71B,42.23,22.68,-0.78%,442.42M,-8.83%,412.95B,3.80,6.50,72.08%,1.78%,-0.83%,8.84B,1.45,12.72%,0.09%,3.82,11.67%,293.59B,12.68,10.47%,10.92%,7.88M,11.06%,75.55,21.24,11.11%,29.15%,1096.50 -12.66%,-4.66%,45.09,48.23,11.49% 15.09%,21.22%,844.06 13.46%,86.76%,5.28 (0.55%),29.95,6.64% 10.54%,12.88%,1.82%,2.13%,149.88%,5.37 (0.56%),1.41,12.69%,3.82%,20.41,565.95%,"May 01, 2026",0.61,9.23%,3.01%,40.48,2.03,13.33% 12.75%,1.07,15.27%,-1.48%,0.87,1094.53,27.02%,0.25,11.58%,-4.10%,1.16,951.35,341000,0.24,May 28 AMC,-0.03%,2.06M,957.68,"Nov 27, 1985",Yes / Yes,-0.26% 0.64%,"

","2,529,531",0.67%,COST,2026-06-24,SP500_FUNDAMENTALS
Crowdstrike Holdings Inc,Technology,Software - Infrastructure,USA,Large,"NDX, S&P 500",-,-0.19,3.62%,254.54M,-1.73%,173.34B,109.02,6.25,-4.36%,245.34M,5.04%,169.61B,3.72,1.17,72.32%,3.06%,64.75%,-45.21M,34.03,32.40%,-1.63%,2.18,42.67%,5.09B,37.40,26.47%,-0.45%,7.51M,45.26%,18.21,37.75,29.27%,-1.12%,785.66 -13.33%,38.45%,18.04,121.10,6.21% -8.80%,-0.83%,342.72 98.68%,374.01%,-,866.55,29.01% 40.64%,74.89%,4.74%,5.30%,169.24%,-,33.29,73.54%,-2.15%,34.07,-,-,1.45,23.17%,-0.89%,56.90,1.60,- -,1.45,124.28%,-1.53%,1.26,722.69,-,0.18,25.57%,17.97%,0.67,675.44,10698,0.17,Jun 03 AMC,38.38%,3.44M,680.92,"Jun 12, 2019",Yes / Yes,2.97% 1.67%,"

","2,371,168",0.81%,CRWD,2026-06-24,SP500_FUNDAMENTALS
CRH Plc,Basic Materials,Building Materials,USA,Large,S&P 500,20.43,5.40,0.33%,668.23M,0.63%,73.69B,16.48,6.69,0.20%,665.99M,9.16%,92.31B,1.60,2.03,87.97%,1.95%,5.61%,3.65B,1.94,6.56%,-1.93%,2.64,-13.28%,38.06B,3.19,12.75%,6.63%,12.96M,-11.63%,34.52,22.47,10.32%,16.51%,131.55 -16.17%,22.63%,4.91,23.52,2.56% 30.98%,8.97%,86.82 27.01%,109.37%,1.55 (1.41%),12.21,4.60% 6.30%,36.09%,3.88%,3.26%,119.94%,1.52 (1.38%),2.43,14.09%,13.94%,4.02,255.74%,"May 15, 2026",1.09,6.33%,9.58%,54.51,1.36,5.71% 5.64%,1.59,-83.45%,3.27%,1.17,144.61,27.23%,0.89,9.09%,0.32%,0.99,111.25,83032,0.76,Apr 30 BMO,-4.49%,4.91M,110.28,"Jul 10, 1989",Yes / Yes,-23.46% 4.26%,"

","4,993,339",-0.87%,CRH,2026-06-24,SP500_FUNDAMENTALS
Crown Castle Inc,Real Estate,REIT - Specialty,USA,Large,S&P 500,17.15,4.92,0.19%,436.00M,-4.97%,36.81B,29.27,2.88,-1.04%,435.63M,-8.38%,66.46B,0.66,0.40,100.54%,2.95%,3.69%,2.15B,8.73,107.43%,0.03%,3.52,-2.96%,4.21B,-,37.53%,-0.16%,12.84M,-5.11%,-4.40,165.79,44.57%,-276.36%,115.76 -27.15%,-17.75%,0.51,13.50,6.18% 13.21%,4.31%,75.96 11.02%,-22.94%,4.26 (5.05%),24.35,-15.17% -6.10%,57.71%,3.44%,2.72%,-56.43%,4.25 (5.04%),15.77,155.82%,48.53%,2.62,-11.11%,"Jun 15, 2026",0.27,-29.63%,51.00%,38.55,2.14,-7.34% -0.74%,0.27,35.22%,-6.09%,0.95,98.89,102.87%,-,-4.81%,-5.29%,0.99,83.12,4000,-,Apr 22 AMC,-5.70%,3.65M,84.33,"Aug 18, 1998",Yes / Yes,-9.69% 1.52%,"

","3,717,030",1.46%,CCI,2026-06-24,SP500_FUNDAMENTALS
