Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
Dell Technologies Inc,Technology,Computer Hardware,USA,Mega,S&P 500,33.54,12.58,53.84%,652.42M,33.12%,275.36B,19.57,21.57,-2.19%,301.14M,95.10%,294.94B,0.55,4.70,39.60%,7.11%,188.05%,8.41B,2.05,74.24%,-2.23%,2.41,210.45%,134.18B,-,20.17%,8.33%,21.40M,235.28%,-3.79,23.78,35.43%,-,469.47 -10.10%,274.49%,17.75,29.16,38.83% 15.51%,37.87%,109.17 286.60%,792.85%,2.48 (0.59%),24.69,3.84% 5.56%,20.86%,8.02%,6.73%,704.72%,2.21 (0.52%),2.20,39.59%,8.40%,25.72,-,"Apr 21, 2026",0.74,38.86%,6.27%,76.42,1.79,16.74% -,0.95,281.20%,39.12%,1.30,494.75,24.20%,-,87.47%,77.61%,1.39,421.08,97000,-,May 28 AMC,163.45%,8.86M,422.05,"Aug 17, 2016",Yes / Yes,64.09% 22.66%,"

","12,297,421",0.23%,DELL,2026-06-05,SP500_FUNDAMENTALS
Dexcom Inc,Healthcare,Medical Devices,USA,Large,"NDX, S&P 500",31.05,2.34,1.75%,385.90M,0.35%,28.01B,23.56,3.08,-0.50%,379.13M,22.04%,26.98B,1.13,0.61,97.49%,4.63%,2.69%,930.40M,5.81,23.88%,-0.48%,3.33,12.63%,4.82B,9.47,19.01%,13.90%,17.56M,9.37%,7.66,11.60,20.80%,35.62%,89.98 -19.33%,-15.21%,6.26,19.60,37.83% 10.55%,21.53%,54.11 34.15%,-40.78%,-,20.88,17.01% 19.33%,62.64%,3.23%,3.92%,-24.17%,-,5.60,76.15%,21.45%,2.64,330.10%,-,1.64,16.15%,19.31%,63.41,1.39,- -,1.95,92.21%,7.58%,1.44,83.67,0.00%,0.47,15.05%,12.63%,1.18,72.77,11100,0.46,Apr 30 AMC,7.24%,5.28M,72.59,"Apr 14, 2005",Yes / Yes,20.27% 1.47%,"

","6,369,530",-0.25%,DXCM,2026-06-05,SP500_FUNDAMENTALS
Delta Air Lines Inc,Industrials,Airlines,USA,Large,S&P 500,11.61,6.85,0.52%,656.99M,-3.61%,52.24B,9.83,8.08,-26.56%,653.57M,12.21%,67.34B,0.58,1.51,89.11%,3.92%,29.69%,4.48B,0.80,-5.93%,-1.34%,2.30,22.06%,65.18B,2.56,47.68%,5.53%,25.59M,14.57%,31.01,10.05,17.01%,25.00%,83.83 -5.15%,62.33%,7.91,13.32,54.97% -,12.18%,45.28 75.60%,114.83%,0.72 (0.91%),8.19,7.80% 29.96%,16.93%,2.32%,2.95%,72.92%,0.75 (0.95%),1.03,20.93%,8.83%,2.56,91.27%,"May 14, 2026",0.36,5.24%,6.87%,62.37,1.37,- 11.20%,0.42,-220.40%,5.24%,1.32,83.62,8.82%,1.00,12.92%,11.63%,0.43,78.78,100000,0.80,Apr 08 BMO,21.11%,11.15M,79.51,"Apr 26, 2007",Yes / Yes,10.40% 1.07%,"

","4,843,362",0.93%,DAL,2026-06-05,SP500_FUNDAMENTALS
Devon Energy Corp,Energy,Oil & Gas E&P,USA,Large,S&P 500,12.76,3.60,3.11%,1.15B,4.26%,53.05B,8.32,5.53,-0.26%,1.12B,-9.81%,59.93B,0.55,1.61,47.20%,2.47%,3.30%,2.27B,3.15,45.63%,4.15%,1.75,23.43%,16.86B,1.85,-3.12%,7.15%,27.58M,25.55%,24.84,29.23,15.16%,15.13%,52.71 -12.75%,45.72%,1.57,21.55,-22.95% -,9.85%,31.32 46.83%,-1.16%,1.19 (2.60%),8.51,-4.76% 31.53%,23.26%,2.49%,2.95%,65.82%,0.96 (2.09%),3.55,-18.06%,20.48%,1.51,50.42%,"Jun 15, 2026",0.94,1.96%,13.45%,45.60,1.52,-42.95% 17.98%,1.01,-74.64%,-1.41%,0.40,61.52,23.00%,0.56,3.06%,-3.82%,0.83,46.18,2200,0.49,May 05 AMC,14.46%,15.80M,45.99,"Mar 17, 1992",Yes / Yes,-2.26% -12.25%,"

","13,107,370",-0.41%,DVN,2026-06-05,SP500_FUNDAMENTALS
Dollar General Corp,Consumer Defensive,Discount Stores,USA,Large,S&P 500,14.64,7.07,0.70%,220.59M,-5.81%,22.84B,12.99,7.97,-3.92%,219.05M,-11.53%,37.28B,1.47,1.99,100.81%,3.76%,-29.36%,1.56B,0.53,7.18%,1.30%,2.22,-5.92%,43.08B,2.58,8.55%,4.99%,8.23M,-22.03%,40.09,16.88,8.81%,18.91%,158.23 -34.58%,-7.38%,6.13,10.37,-13.76% -8.39%,6.78%,95.11 8.84%,-37.68%,2.33 (2.25%),11.19,4.13% 4.83%,28.36%,4.66%,4.23%,-49.93%,2.36 (2.28%),0.87,35.43%,5.26%,4.57,12.77%,"Jul 07, 2026",0.25,4.72%,3.63%,38.84,2.54,2.37% 10.38%,1.17,12.59%,-2.56%,0.26,130.61,34.46%,1.79,3.36%,-9.38%,0.82,105.09,194000,1.61,Jun 02 BMO,-14.36%,3.70M,103.52,"Nov 13, 2009",Yes / Yes,6.03% -0.26%,"

","3,037,250",-1.49%,DG,2026-06-05,SP500_FUNDAMENTALS
Digital Realty Trust Inc,Real Estate,REIT - Specialty,USA,Large,S&P 500,49.91,3.78,0.05%,351.41M,-1.43%,66.31B,83.80,2.25,0.00%,351.24M,-4.06%,85.86B,-,0.49,99.50%,2.03%,4.98%,1.34B,10.33,-41.71%,-0.84%,3.51,20.58%,6.42B,2.91,7.91%,2.93%,7.14M,21.97%,64.88,27.33,-9.22%,6.17%,208.14 -9.34%,7.22%,6.91,-,47.54% 28.98%,3.30%,146.23 29.04%,79.20%,4.90 (2.60%),28.64,9.22% 9.38%,25.66%,2.49%,2.05%,21.60%,4.88 (2.59%),13.38,234.59%,16.31%,4.21,91.69%,"Jun 15, 2026",6.91,13.97%,20.83%,46.79,1.65,0.00% 1.73%,6.91,67.62%,-1.19%,1.05,219.17,136.30%,0.82,16.16%,-1.35%,1.01,183.50,4282,0.79,Apr 23 AMC,8.80%,2.03M,188.70,"Oct 29, 2004",Yes / Yes,4.19% 2.10%,"

","2,134,276",2.83%,DLR,2026-06-05,SP500_FUNDAMENTALS
Diamondback Energy Inc,Energy,Oil & Gas E&P,USA,Large,"NDX, S&P 500",228.82,0.89,30.60%,281.31M,4.53%,57.09B,11.75,17.27,-15.98%,195.25M,-1.57%,76.98B,1.29,6.16,67.23%,5.46%,13.35%,279.00M,3.75,52.10%,7.10%,3.41,30.11%,15.22B,1.57,-15.09%,0.40%,10.66M,35.00%,129.65,324.37,9.11%,0.74%,214.51 -5.39%,45.63%,0.63,12.10,-38.48% -,0.56%,134.30 51.11%,60.90%,4.34 (2.14%),7.78,15.93% 39.81%,33.38%,3.65%,2.94%,161.48%,4.15 (2.04%),5.06,-94.57%,30.63%,6.87,149.04%,"May 14, 2026",0.55,18.09%,1.83%,53.83,1.56,-23.57% 21.67%,0.56,-98.39%,1.82%,0.40,233.93,69.83%,0.38,4.74%,3.18%,1.54,210.59,1762,0.36,May 04 AMC,23.37%,3.13M,202.94,"Oct 12, 2012",Yes / Yes,13.18% 10.57%,"

","4,820,316",-3.63%,FANG,2026-06-05,SP500_FUNDAMENTALS
Dollar Tree Inc,Consumer Defensive,Discount Stores,USA,Large,S&P 500,17.08,6.40,0.28%,193.39M,-3.30%,21.00B,14.26,7.67,-0.44%,191.64M,16.63%,27.58B,1.05,1.09,112.34%,6.84%,-5.73%,1.29B,1.06,20.77%,-2.86%,3.48,0.26%,19.75B,6.03,10.38%,7.84%,13.10M,-11.17%,18.13,20.85,13.54%,33.98%,142.40 -23.27%,23.30%,5.24,13.48,-4.81% 1.91%,12.74%,84.71 28.99%,-18.22%,-,11.79,-11.84% -5.32%,36.71%,5.21%,4.71%,7.34%,-,1.40,146.27%,8.44%,5.25,19.97%,-,0.39,-19.68%,6.51%,59.68,2.69,- -,1.16,9.59%,11.28%,0.66,125.75,0.00%,2.17,7.24%,8.44%,0.71,112.50,153032,1.88,May 28 BMO,-0.10%,3.77M,109.27,"Mar 07, 1995",Yes / Yes,13.41% 0.31%,"

","2,672,383",-2.87%,DLTR,2026-06-05,SP500_FUNDAMENTALS
Dominion Energy Inc,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,19.67,3.38,0.14%,879.00M,-1.31%,58.49B,17.44,3.81,0.00%,878.30M,5.57%,115.32B,2.95,0.84,80.95%,3.24%,5.56%,2.91B,3.29,4.91%,-2.77%,4.72,10.19%,17.76B,2.08,6.25%,2.66%,28.48M,13.50%,32.03,120.10,5.92%,10.50%,68.97 -3.58%,18.58%,0.55,-,32.38% -,3.98%,53.36 24.63%,33.37%,2.67 (4.02%),15.50,4.48% 3.41%,53.10%,2.52%,2.01%,-13.09%,2.67 (4.02%),6.49,27.09%,28.18%,1.55,-8.87%,"May 29, 2026",0.61,19.15%,16.39%,55.63,2.89,0.00% -5.00%,0.78,-6.98%,1.71%,0.64,68.91,77.31%,1.78,25.01%,4.49%,1.01,65.46,15200,1.55,May 01 BMO,8.13%,6.03M,66.50,"May 20, 1983",Yes / Yes,5.31% 13.29%,"

","6,168,169",1.59%,D,2026-06-05,SP500_FUNDAMENTALS
Dominos Pizza Inc,Consumer Cyclical,Restaurants,USA,Large,S&P 500,17.70,17.37,0.61%,33.50M,-0.92%,10.23B,14.67,20.96,-5.81%,33.06M,-7.30%,14.87B,1.62,4.26,116.79%,10.41%,-23.64%,591.86M,2.05,9.30%,8.80%,3.59,-27.58%,4.98B,-,9.14%,31.80%,3.44M,-26.22%,-116.61,20.48,9.04%,-,496.00 -38.00%,-34.00%,15.01,15.64,11.94% 7.23%,50.50%,297.48 3.37%,1.42%,7.80 (2.54%),14.12,2.88% 3.71%,40.07%,2.11%,2.92%,-28.68%,7.21 (2.34%),2.99,-0.62%,19.36%,8.83,151.62%,"Jun 15, 2026",1.49,5.17%,11.89%,35.80,2.06,16.52% 17.41%,1.60,-4.53%,-1.48%,0.97,406.89,39.60%,-,3.47%,-9.47%,0.78,306.77,10200,-,Apr 27 BMO,-22.50%,957.47K,307.51,"Jul 13, 2004",Yes / Yes,-3.24% -1.05%,"

","745,527",0.24%,DPZ,2026-06-05,SP500_FUNDAMENTALS
DoorDash Inc,Consumer Cyclical,Internet Retail,USA,Large,"NDX, S&P 500",76.25,2.10,14.45%,411.55M,2.15%,69.75B,35.78,4.47,-0.84%,372.77M,-3.65%,67.21B,0.74,0.46,75.91%,3.97%,-12.76%,926.00M,4.74,20.39%,-2.24%,3.28,-26.23%,14.72B,6.84,74.45%,5.56%,14.81M,-29.32%,23.39,11.96,48.64%,9.96%,285.50 -43.93%,-27.32%,13.39,39.81,- -,6.92%,143.30 11.70%,135.81%,-,38.52,27.73% 36.58%,45.02%,4.76%,5.11%,11.31%,-,4.57,167.38%,5.98%,7.88,-,-,1.41,30.96%,6.29%,49.09,1.47,- -,1.41,-6.12%,0.95%,1.81,248.55,0.00%,0.32,33.11%,-1.77%,1.01,154.58,31400,0.31,May 06 AMC,-22.56%,4.51M,160.07,"Dec 09, 2020",Yes / Yes,15.77% -2.78%,"

","4,548,212",3.55%,DASH,2026-06-05,SP500_FUNDAMENTALS
Dover Corp,Industrials,Specialty Industrial Machinery,USA,Large,S&P 500,26.60,8.03,0.60%,134.66M,0.45%,28.75B,18.30,11.66,-9.53%,133.85M,-4.47%,30.39B,1.98,2.72,93.27%,2.32%,-0.98%,1.10B,3.47,10.97%,1.66%,3.11,13.86%,8.28B,3.84,9.38%,8.39%,3.10M,9.34%,55.62,17.51,9.25%,15.00%,237.54 -10.13%,20.16%,12.19,25.31,2.29% 11.05%,10.92%,158.97 34.28%,52.63%,2.12 (0.99%),16.23,-1.66% 3.90%,40.04%,2.19%,2.00%,39.39%,2.08 (0.97%),3.67,-51.73%,17.91%,5.10,296.14%,"May 29, 2026",1.32,4.05%,13.30%,48.90,1.91,0.99% 1.00%,1.87,5.09%,0.15%,1.17,254.83,26.07%,0.44,10.05%,-0.98%,1.14,213.51,24000,0.35,Apr 23 BMO,7.60%,996.03K,213.47,"Dec 03, 1956",Yes / Yes,0.62% 2.51%,"

","1,136,908",-0.02%,DOV,2026-06-05,SP500_FUNDAMENTALS
D.R. Horton Inc,Consumer Cyclical,Residential Construction,USA,Large,S&P 500,13.72,10.67,11.03%,284.94M,-0.35%,41.52B,12.33,11.88,-0.00%,252.29M,-0.04%,46.75B,1.98,2.97,88.12%,5.59%,-2.32%,3.17B,1.25,-8.58%,-1.49%,5.46,-7.60%,33.35B,1.77,12.28%,8.90%,14.09M,1.65%,82.91,21.03,6.22%,13.23%,184.54 -20.66%,18.52%,6.96,11.87,-11.18% 12.53%,10.72%,118.65 23.40%,30.70%,1.80 (1.23%),11.05,0.76% 11.02%,22.80%,2.31%,2.82%,58.14%,1.75 (1.20%),1.40,-19.40%,12.37%,4.29,372.44%,"May 07, 2026",0.77,-5.57%,9.51%,51.51,2.83,21.14% 17.98%,8.73,-13.13%,1.94%,1.38,165.31,13.83%,0.28,-2.27%,0.64%,0.59,144.50,14341,0.25,Apr 21 BMO,-4.56%,2.58M,146.41,"Jun 05, 1992",Yes / Yes,4.05% 0.11%,"

","1,529,000",1.32%,DHI,2026-06-05,SP500_FUNDAMENTALS
Dow Inc,Basic Materials,Chemicals,USA,Large,S&P 500,-,-3.99,0.28%,720.74M,0.06%,25.07B,13.87,2.51,0.00%,718.74M,-14.73%,41.57B,-,1.19,73.14%,3.06%,3.17%,-2.86B,0.64,433.60%,2.61%,1.56,45.81%,39.33B,1.64,-20.01%,-4.88%,21.98M,48.80%,21.16,5.40,-,-17.85%,42.74 -18.60%,23.02%,6.44,-,- -,-8.50%,20.40 70.52%,-32.59%,1.40 (4.01%),13.85,-11.11% 0.73%,5.98%,2.91%,3.17%,-50.56%,1.40 (4.02%),1.06,-1093.11%,0.41%,1.38,-,"May 29, 2026",1.20,-7.74%,-7.27%,39.95,2.22,-9.14% -5.59%,1.85,-69.17%,-4.83%,0.40,42.82,-,1.29,-6.11%,-9.21%,0.63,35.40,34600,1.21,Apr 23 BMO,19.18%,14.08M,34.79,"Mar 20, 2019",Yes / Yes,51.94% 1.43%,"

","9,244,342",-1.72%,DOW,2026-06-05,SP500_FUNDAMENTALS
DTE Energy Co,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,23.46,6.08,0.44%,208.03M,-0.45%,29.69B,17.12,8.34,-0.11%,207.12M,-0.54%,56.39B,2.42,1.52,80.76%,2.60%,-3.98%,1.26B,1.82,4.86%,2.27%,3.94,8.50%,16.29B,2.41,8.00%,2.41%,5.38M,10.66%,59.24,106.81,7.09%,10.41%,154.63 -7.70%,7.07%,1.34,-,8.55% -0.08%,3.34%,126.23 13.07%,31.09%,4.71 (3.30%),14.24,-7.37% 5.80%,15.74%,1.95%,1.69%,22.14%,4.51 (3.16%),3.46,-17.75%,12.42%,2.71,80.71%,"Jun 22, 2026",0.69,22.33%,7.75%,47.83,1.78,7.06% 1.46%,0.95,-44.64%,0.07%,0.41,159.04,62.92%,2.19,23.51%,-1.65%,0.99,141.81,9650,2.06,Apr 30 BMO,2.24%,1.37M,142.73,"Nov 16, 1949",Yes / Yes,-3.05% 17.64%,"

","1,359,851",0.65%,DTE,2026-06-05,SP500_FUNDAMENTALS
Duke Energy Corp,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,18.65,6.53,0.14%,779.60M,-1.57%,94.97B,16.99,7.17,-4.18%,778.54M,-4.51%,186.96B,2.54,1.32,69.90%,2.07%,-7.44%,5.08B,2.86,6.21%,0.06%,4.35,1.78%,33.17B,1.77,7.00%,2.66%,16.12M,3.93%,68.75,42.82,6.69%,9.75%,134.49 -9.42%,5.04%,2.85,-,25.78% 29.70%,3.78%,113.66 7.18%,35.84%,4.39 (3.60%),12.40,3.87% 6.20%,30.76%,1.84%,1.49%,20.04%,4.26 (3.50%),5.64,8.97%,25.87%,2.05,52.12%,"May 15, 2026",0.44,7.21%,15.33%,41.51,2.12,1.97% 2.01%,0.66,12.57%,-1.37%,0.38,139.06,66.81%,1.67,11.26%,-3.96%,0.94,121.04,26441,1.50,May 05 BMO,-1.76%,3.71M,121.82,"Jul 12, 1961",Yes / Yes,3.29% 8.75%,"

","3,482,324",0.64%,DUK,2026-06-05,SP500_FUNDAMENTALS
DuPont de Nemours Inc,Basic Materials,Specialty Chemicals,USA,Large,S&P 500,-,-0.07,0.38%,409.87M,-0.13%,19.53B,18.18,2.62,-0.02%,408.38M,-3.23%,22.15B,0.94,0.59,79.34%,2.92%,1.99%,-29.00M,2.01,41.87%,-0.81%,3.13,20.57%,9.70B,1.39,9.99%,1.92%,11.92M,18.53%,34.25,25.97,19.38%,2.99%,52.66 -9.51%,67.66%,1.83,19.00,- 14.20%,-0.17%,27.44 73.67%,57.42%,1.02 (2.15%),9.22,-19.27% -13.74%,33.09%,2.41%,2.75%,33.14%,0.77 (1.62%),2.28,63.47%,15.82%,1.44,-,"May 15, 2026",2.11,-22.51%,-0.30%,48.55,1.50,2.70% 3.57%,2.68,127.71%,-2.07%,1.03,57.00,-,0.23,-45.17%,0.71%,0.71,47.97,15000,0.22,May 05 BMO,14.73%,3.81M,47.65,"Sep 01, 2017",Yes / Yes,12.68% 0.92%,"

","2,710,572",-0.67%,DD,2026-06-05,SP500_FUNDAMENTALS
Eaton Corp Plc,Industrials,Specialty Industrial Machinery,Ireland,Large,S&P 500,40.92,10.23,0.20%,388.30M,4.15%,162.55B,26.73,15.66,-4.23%,387.51M,1.89%,183.67B,1.89,3.07,86.58%,2.37%,17.99%,3.99B,5.70,10.50%,1.32%,3.47,25.67%,28.52B,8.24,17.44%,8.46%,9.19M,31.43%,50.79,216.44,14.13%,20.88%,435.43 -3.86%,27.98%,1.93,43.05,19.37% 24.52%,10.24%,311.92 34.21%,124.48%,4.22 (1.01%),27.57,9.77% 8.98%,36.89%,2.82%,3.35%,181.87%,4.28 (1.02%),6.44,3.12%,19.69%,14.06,581.22%,"May 08, 2026",0.75,12.68%,13.99%,58.46,1.70,8.69% 7.34%,1.19,-9.15%,4.50%,1.19,463.71,39.82%,1.11,16.84%,5.27%,0.70,421.21,97000,0.98,May 05 BMO,14.31%,2.65M,418.61,"Jul 01, 1923",Yes / Yes,2.93% 4.30%,"

","1,859,800",-0.62%,ETN,2026-06-05,SP500_FUNDAMENTALS
EchoStar Corp,Communication Services,Telecom Services,USA,Large,"S&P 500, RUT",-,-50.12,54.12%,157.93M,-4.91%,36.12B,69.32,1.80,-0.27%,132.96M,6.22%,63.94B,-,-0.50,59.34%,30.55%,12.44%,-14.44B,2.44,98.23%,10.46%,6.07,68.30%,14.80B,6.40,301.25%,-28.33%,40.62M,14.66%,19.47,23.83,-,-112.65%,147.25 -15.36%,669.38%,5.23,-,- -161.79%,-52.26%,14.90 736.51%,655.39%,-,40.28,-6.97% 51.37%,18.99%,5.70%,6.36%,353.07%,-,4.32,-6044.89%,2.19%,7.65,277.02%,-,0.27,-5.60%,-97.56%,47.65,2.40,- -,0.30,28.16%,-3.52%,0.97,158.00,-,5.20,-5.23%,-0.76%,0.92,120.92,12100,3.91,May 11 BMO,25.77%,6.69M,124.64,"Dec 31, 2007",Yes / Yes,-6.63% 0.48%,"

","6,275,667",3.08%,SATS,2026-06-05,SP500_FUNDAMENTALS
EBay Inc,Consumer Cyclical,Internet Retail,USA,Large,S&P 500,24.78,4.40,0.30%,446.00M,-2.66%,48.46B,16.17,6.75,-21.30%,442.67M,3.70%,51.24B,1.49,1.51,95.27%,3.26%,17.32%,2.04B,4.14,10.76%,-0.52%,2.55,31.65%,11.71B,11.03,10.40%,10.87%,14.42M,25.32%,9.89,10.96,10.86%,42.79%,119.31 -8.52%,41.57%,9.96,22.99,- 11.61%,19.00%,72.84 49.85%,145.89%,1.23 (1.13%),17.74,4.89% 4.64%,72.15%,2.77%,3.01%,67.33%,1.20 (1.10%),4.38,5.89%,21.07%,3.44,355.17%,"May 29, 2026",1.22,13.15%,17.42%,49.72,2.58,9.65% 12.63%,1.22,5.80%,-2.54%,1.37,109.65,26.73%,1.63,20.88%,4.67%,0.79,108.82,12300,1.43,Apr 29 AMC,17.54%,5.65M,109.15,"Sep 24, 1998",Yes / Yes,4.91% 1.75%,"

","4,462,080",0.30%,EBAY,2026-06-05,SP500_FUNDAMENTALS
Ecolab Inc,Basic Materials,Specialty Chemicals,USA,Large,S&P 500,34.39,7.40,10.50%,281.44M,-2.27%,71.58B,26.67,9.54,-0.12%,251.88M,-1.29%,80.35B,2.08,2.07,81.45%,1.40%,-11.36%,2.11B,4.35,10.59%,-1.18%,2.19,-6.11%,16.45B,7.16,14.52%,8.88%,3.51M,-3.12%,35.55,137.70,12.83%,22.31%,309.27 -17.76%,-4.76%,1.85,38.27,24.09% -,12.01%,243.15 4.60%,46.93%,2.93 (1.15%),20.11,4.26% 6.40%,44.36%,2.59%,2.27%,18.04%,2.76 (1.09%),4.88,0.42%,18.19%,6.39,114.10%,"Jun 16, 2026",0.73,4.90%,12.80%,47.19,1.57,9.17% 7.23%,0.99,8.08%,0.59%,0.91,319.74,36.82%,0.93,10.04%,-2.70%,0.72,255.67,48000,0.75,Apr 28 BMO,-6.17%,1.61M,254.33,"Mar 17, 1980",Yes / Yes,0.29% 0.99%,"

","1,158,581",-0.52%,ECL,2026-06-05,SP500_FUNDAMENTALS
Edison International,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,7.79,9.22,0.17%,384.79M,2.18%,27.63B,11.02,6.52,-1.38%,384.13M,4.27%,71.81B,5.89,1.18,94.20%,3.44%,0.83%,3.55B,1.41,-6.52%,-0.62%,4.35,25.67%,19.61B,1.60,6.41%,4.05%,13.20M,19.64%,44.80,164.48,1.87%,21.80%,76.21 -5.78%,32.10%,0.44,-,93.36% 42.36%,6.65%,47.73 50.45%,7.69%,3.50 (4.88%),8.16,3.90% 7.31%,32.09%,2.11%,2.40%,27.16%,3.41 (4.75%),3.66,30.35%,27.90%,1.70,-0.99%,"Apr 07, 2026",0.68,13.14%,18.12%,56.73,2.74,5.76% 5.43%,0.74,-63.09%,2.15%,0.66,74.50,29.09%,2.47,7.66%,1.42%,0.83,70.86,13725,2.21,Apr 28 AMC,13.77%,3.03M,71.81,"May 27, 1926",Yes / Yes,7.58% -1.21%,"

","2,603,430",1.34%,EIX,2026-06-05,SP500_FUNDAMENTALS
Edwards Lifesciences Corp,Healthcare,Medical Devices,USA,Large,S&P 500,47.51,1.84,1.27%,577.00M,1.73%,50.35B,25.91,3.38,-3.51%,568.49M,5.48%,47.38B,1.85,0.74,90.87%,2.00%,4.24%,1.08B,7.99,17.64%,0.85%,2.23,3.23%,6.30B,4.89,12.08%,8.17%,11.39M,2.58%,17.90,13.71,14.03%,10.52%,89.14 -1.90%,12.33%,6.38,46.22,-9.46% 6.79%,9.77%,72.30 20.95%,2.47%,-,24.83,4.08% 6.70%,77.97%,2.62%,2.95%,-8.78%,-,7.52,22.90%,27.73%,2.40,158.40%,-,3.63,13.81%,17.06%,60.76,1.58,- -,4.42,5.52%,4.36%,0.86,97.72,0.00%,0.07,16.70%,6.45%,0.88,86.00,16000,0.07,Apr 23 AMC,7.05%,5.10M,87.45,"Mar 27, 2000",Yes / Yes,6.98% 3.24%,"

","4,530,644",1.69%,EW,2026-06-05,SP500_FUNDAMENTALS
Electronic Arts Inc,Communication Services,Electronic Gaming & Multimedia,USA,Large,"NDX, S&P 500",58.15,3.50,10.24%,250.71M,1.12%,51.00B,21.25,9.57,-0.27%,225.08M,0.91%,49.88B,5.84,0.82,82.22%,4.36%,1.31%,887.00M,6.73,3.39%,-1.22%,4.86,0.08%,7.57B,7.54,7.93%,6.96%,9.82M,-0.46%,26.98,17.12,3.64%,13.49%,204.88 -0.72%,37.01%,11.88,21.96,6.71% 4.11%,10.37%,145.54 39.75%,59.32%,0.76 (0.37%),32.54,1.51% 6.00%,78.33%,0.49%,0.47%,40.07%,0.76 (0.37%),6.59,-17.04%,15.94%,0.94,166.37%,"May 27, 2026",1.05,1.72%,11.71%,66.15,2.88,0.00% 8.31%,1.05,85.07%,1.06%,0.64,209.50,21.68%,0.27,13.65%,0.60%,1.35,202.63,14600,0.26,May 05 AMC,2.88%,2.02M,203.40,"Sep 20, 1989",Yes / Yes,-37.39% -5.68%,"

","2,709,269",0.38%,EA,2026-06-05,SP500_FUNDAMENTALS
Elevance Health Inc,Healthcare,Healthcare Plans,USA,Large,S&P 500,17.42,23.50,0.30%,217.37M,4.25%,88.91B,14.00,29.24,-0.27%,216.51M,10.94%,-,3.48,6.19,92.85%,2.82%,42.92%,5.24B,0.44,-11.36%,-2.11%,3.38,23.73%,200.41B,2.03,8.90%,4.27%,6.10M,16.80%,201.97,-,4.02%,12.14%,408.00 0.35%,7.73%,-,13.79,1.27% 6.99%,7.02%,273.71 49.59%,-13.07%,6.98 (1.70%),-,8.34% 10.32%,-,2.82%,2.59%,4.13%,6.85 (1.67%),-,-8.53%,3.81%,10.79,210.56%,"Jun 10, 2026",-,9.44%,2.62%,66.90,1.84,10.14% 12.47%,1.48,-16.70%,4.32%,0.68,406.38,27.13%,0.73,2.64%,15.85%,0.77,391.27,97100,0.70,Apr 22 BMO,21.63%,1.80M,409.44,"Oct 30, 2001",Yes / Yes,16.28% 2.68%,"

","1,424,875",4.64%,ELV,2026-06-05,SP500_FUNDAMENTALS
Emcor Group Inc,Industrials,Engineering & Construction,USA,Large,S&P 500,28.29,29.88,0.74%,44.44M,-0.36%,37.57B,25.73,32.85,-13.41%,44.11M,-9.41%,37.17B,2.02,7.25,96.44%,2.35%,17.58%,1.34B,2.12,13.46%,-1.85%,2.83,39.42%,17.75B,9.72,11.93%,15.21%,1.04M,38.19%,87.01,41.00,12.74%,39.25%,951.96 -11.19%,75.17%,20.62,34.83,51.55% 63.69%,31.26%,455.14 85.75%,388.15%,1.43 (0.17%),20.09,15.32% 14.07%,19.29%,3.62%,3.23%,563.71%,1.30 (0.15%),2.09,31.81%,9.32%,29.04,1676.11%,"Apr 16, 2026",1.23,18.31%,7.54%,46.19,1.91,22.80% 25.59%,1.26,30.04%,-3.30%,1.12,1000.14,3.55%,0.13,19.67%,0.57%,0.65,839.54,44000,0.11,Apr 29 BMO,18.23%,366.07K,845.43,"Dec 28, 1995",Yes / Yes,15.85% 10.23%,"

","239,173",0.70%,EME,2026-06-05,SP500_FUNDAMENTALS
