Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
Crowdstrike Holdings Inc,Technology,Software - Infrastructure,USA,Large,"NDX, S&P 500",-,-0.74,3.60%,253.36M,12.77%,186.07B,118.77,6.15,-3.76%,245.38M,61.59%,181.70B,4.17,1.07,71.33%,3.06%,96.52%,-183.19M,38.67,30.50%,-0.57%,2.11,42.68%,4.81B,41.82,26.44%,-1.85%,7.51M,55.94%,17.48,35.58,28.46%,-4.75%,677.50 7.90%,59.33%,20.55,149.87,6.21% -8.80%,-3.50%,342.72 113.29%,374.31%,-,1843.74,29.01% 40.64%,74.53%,5.36%,4.71%,229.06%,-,37.76,-908.90%,-3.80%,28.78,-,-,1.67,21.71%,-3.81%,83.80,1.57,- -,1.67,140.11%,25.55%,1.20,560.37,-,0.19,23.32%,51.50%,1.35,671.00,10698,0.18,Jun 03 AMC,55.45%,3.57M,731.00,"Jun 12, 2019",Yes / Yes,1.73% 0.61%,"

","4,802,785",8.94%,CRWD,2026-05-30,SP500_FUNDAMENTALS
CSX Corp,Industrials,Railroads,USA,Large,"NDX, S&P 500",27.68,1.63,0.17%,1.86B,-1.39%,84.10B,20.90,2.17,-4.91%,1.85B,1.30%,102.33B,1.55,0.49,79.04%,1.82%,6.02%,3.05B,5.94,18.59%,1.69%,2.66,29.68%,14.15B,6.20,13.43%,6.98%,33.72M,24.86%,7.31,75.83,13.51%,23.69%,47.17 -4.06%,44.05%,0.60,44.17,-7.45% 5.15%,9.47%,30.85 46.71%,46.90%,0.55 (1.21%),15.59,-1.74% 5.89%,34.59%,2.24%,1.88%,35.62%,0.54 (1.19%),7.23,-2.64%,34.59%,0.92,424.45%,"May 29, 2026",0.83,-0.92%,21.55%,51.37,2.08,9.14% 8.24%,0.97,26.95%,-0.47%,1.22,46.31,33.71%,1.42,1.72%,4.21%,2.06,45.81,23000,1.37,Apr 22 AMC,18.40%,12.69M,45.26,"Nov 03, 1980",Yes / Yes,10.54% -0.18%,"

","26,095,117",-1.20%,CSX,2026-05-30,SP500_FUNDAMENTALS
Crown Castle Inc,Real Estate,REIT - Specialty,USA,Large,S&P 500,18.61,4.92,0.10%,436.45M,-0.59%,39.94B,31.76,2.88,-1.96%,436.01M,6.56%,69.59B,0.71,0.40,99.40%,3.16%,2.19%,2.15B,9.48,107.43%,0.91%,4.36,2.35%,4.21B,-,37.53%,-0.16%,13.77M,2.96%,-4.40,179.89,44.57%,-276.36%,115.76 -20.96%,-8.82%,0.51,14.65,6.18% 13.21%,4.31%,75.96 20.46%,-18.13%,4.26 (4.65%),25.50,-15.17% -6.10%,57.71%,2.04%,2.50%,-51.10%,4.25 (4.64%),16.51,155.82%,48.53%,2.26,2.06%,"Jun 15, 2026",0.27,-29.63%,51.00%,57.06,2.14,-7.34% -0.74%,0.27,35.22%,1.18%,0.94,98.89,102.87%,-,-4.81%,5.48%,1.69,91.09,4000,-,Apr 22 AMC,1.31%,3.16M,91.50,"Aug 18, 1998",Yes / Yes,-9.69% 1.52%,"

","5,326,481",0.45%,CCI,2026-05-30,SP500_FUNDAMENTALS
Cummins Inc,Industrials,Specialty Industrial Machinery,USA,Large,S&P 500,33.56,19.27,0.33%,137.99M,1.23%,89.23B,19.25,33.58,-9.68%,137.53M,1.20%,95.31B,1.09,7.26,86.82%,1.26%,10.75%,2.67B,2.63,21.90%,-0.28%,1.99,30.65%,33.89B,7.22,15.75%,7.98%,1.73M,26.68%,89.51,28.04,17.61%,22.97%,718.08 -9.95%,99.05%,23.06,33.41,10.68% 11.29%,13.71%,307.90 110.01%,204.10%,8.18 (1.26%),19.02,6.25% 11.19%,25.09%,3.44%,3.30%,151.33%,8.00 (1.24%),2.81,-4.25%,11.49%,23.21,471.03%,"May 22, 2026",1.11,0.06%,7.89%,46.54,2.09,8.15% 7.67%,1.71,-20.92%,-4.45%,1.25,762.72,37.27%,0.67,2.74%,3.24%,1.68,668.68,67400,0.58,May 05 BMO,23.45%,867.12K,646.63,"Sep 10, 1964",Yes / Yes,9.25% 0.38%,"

","1,457,857",-3.30%,CMI,2026-05-30,SP500_FUNDAMENTALS
Danaher Corp,Healthcare,Diagnostics & Research,USA,Large,S&P 500,35.30,5.17,8.88%,707.70M,5.39%,129.29B,20.08,9.10,-0.00%,644.95M,2.16%,143.28B,2.38,1.83,83.44%,1.30%,-13.28%,3.69B,5.22,8.18%,-0.01%,1.87,-20.84%,24.78B,2.44,7.80%,4.52%,8.40M,-20.20%,74.82,22.68,8.44%,7.08%,242.80 -24.77%,-4.10%,8.05,24.44,-19.39% 0.65%,5.23%,160.93 13.51%,-11.25%,1.38 (0.76%),18.35,-2.67% 1.97%,61.14%,2.80%,2.85%,-19.54%,1.36 (0.74%),5.78,0.05%,21.49%,5.19,174.90%,"Jun 26, 2026",1.52,4.02%,14.89%,60.90,1.29,8.58% 12.20%,1.87,9.32%,6.59%,0.81,245.23,25.36%,0.37,3.66%,0.49%,1.56,180.63,60000,0.33,Apr 21 BMO,-11.36%,4.49M,182.67,"Dec 10, 1969",Yes / Yes,6.44% -0.51%,"

","6,987,618",1.13%,DHR,2026-05-30,SP500_FUNDAMENTALS
CVS Health Corp,Healthcare,Healthcare Plans,USA,Large,S&P 500,39.95,2.28,0.16%,1.28B,-2.51%,116.08B,10.87,8.37,-62.77%,1.27B,8.44%,182.79B,0.87,1.83,89.27%,1.53%,13.87%,2.93B,0.28,9.41%,-0.06%,2.44,15.94%,407.94B,1.50,13.33%,1.15%,19.52M,14.64%,60.85,9.82,12.56%,3.80%,98.43 -7.57%,44.92%,9.26,15.70,-24.70% -23.94%,1.94%,58.50 55.52%,34.51%,2.69 (2.96%),10.23,7.60% 8.40%,13.88%,2.33%,2.52%,5.25%,2.66 (2.92%),0.45,-45.09%,3.26%,2.34,-6.15%,"Apr 23, 2026",0.66,7.68%,0.72%,55.66,1.52,5.74% 5.87%,0.87,63.49%,-0.29%,0.63,100.67,191.23%,1.01,6.17%,10.93%,1.22,92.97,300000,0.95,May 06 BMO,16.06%,7.99M,90.98,"Oct 01, 1952",Yes / Yes,17.70% 5.72%,"

","9,718,045",-2.14%,CVS,2026-05-30,SP500_FUNDAMENTALS
Darden Restaurants Inc,Consumer Cyclical,Restaurants,USA,Large,S&P 500,21.58,9.45,0.31%,114.70M,3.47%,23.35B,17.89,11.40,-9.91%,114.18M,3.88%,31.23B,1.88,3.63,98.18%,4.80%,-4.65%,1.11B,1.83,11.29%,-0.84%,4.19,13.74%,12.76B,11.12,7.23%,8.72%,5.48M,10.81%,18.34,93.98,9.54%,51.54%,228.27 -10.67%,-4.59%,2.17,23.24,6.27% -,11.39%,169.00 20.66%,26.43%,6.01 (2.95%),15.17,7.84% 9.12%,17.20%,2.32%,2.76%,42.37%,6.00 (2.94%),2.45,6.66%,11.82%,5.43,202.18%,"Apr 10, 2026",0.25,8.51%,8.66%,58.67,2.00,8.37% 16.23%,0.39,-3.33%,3.24%,0.59,227.67,63.17%,3.86,5.93%,3.19%,1.10,204.47,197924,3.61,Mar 19 BMO,4.01%,1.31M,203.91,"May 09, 1995",Yes / Yes,0.22% 0.32%,"

","1,435,024",-0.27%,DRI,2026-05-30,SP500_FUNDAMENTALS
Datadog Inc,Technology,Software - Application,USA,Large,"NDX, S&P 500",660.13,0.37,9.20%,330.57M,13.44%,88.05B,87.39,2.83,-4.65%,323.20M,84.62%,84.57B,4.51,0.58,81.52%,4.83%,120.93%,135.67M,23.98,18.26%,1.38%,2.92,55.58%,3.67B,22.07,16.75%,2.09%,15.61M,81.89%,11.21,18.50,19.39%,3.93%,235.00 5.26%,111.41%,13.37,82.98,- -,2.59%,98.01 152.37%,165.51%,-,764.05,26.95% 41.53%,79.86%,4.89%,5.26%,171.66%,-,23.03,-21.11%,-0.65%,10.71,-,-,3.35,29.54%,3.69%,87.51,1.40,- -,3.35,115.46%,24.34%,1.50,227.55,0.00%,0.32,32.15%,61.56%,1.76,225.24,8100,0.31,May 07 BMO,71.92%,5.34M,247.35,"Sep 19, 2019",Yes / Yes,18.16% 4.82%,"

","9,377,526",9.82%,DDOG,2026-05-30,SP500_FUNDAMENTALS
DaVita Inc,Healthcare,Medical Care Facilities,USA,Large,S&P 500,18.66,10.42,2.02%,66.19M,-2.16%,12.48B,11.43,17.01,-69.59%,62.90M,27.88%,26.75B,0.58,3.81,96.41%,9.03%,24.35%,756.42M,0.90,36.38%,-3.21%,6.53,60.14%,13.84B,-,15.68%,4.37%,5.68M,71.08%,-11.41,16.67,19.63%,635.30%,202.69 -4.11%,42.57%,11.66,8.36,18.56% 8.29%,6.35%,101.00 92.44%,106.15%,1.67 (0.86%),9.67,5.53% 3.39%,27.27%,2.25%,3.66%,61.87%,-,1.93,2.79%,14.82%,5.65,152.25%,-,1.37,6.68%,5.47%,62.95,2.80,- -,1.42,43.08%,1.98%,0.91,200.00,0.00%,-,5.96%,16.51%,1.11,197.10,78000,-,May 05 AMC,40.92%,869.77K,194.36,"Oct 31, 1995",Yes / Yes,23.18% 1.76%,"

","961,942",-1.39%,DVA,2026-05-30,SP500_FUNDAMENTALS
Deckers Outdoor Corp,Consumer Cyclical,Footwear & Accessories,USA,Large,S&P 500,16.17,7.04,1.04%,139.98M,10.94%,15.81B,13.71,8.30,-0.63%,137.44M,12.34%,14.28B,1.29,0.87,99.17%,3.50%,-2.92%,1.02B,2.90,6.62%,-2.13%,2.32,33.20%,5.45B,6.38,10.93%,27.70%,4.81M,9.82%,17.86,8.29,10.63%,40.86%,126.50 -10.00%,6.13%,13.73,14.41,29.58% 25.63%,36.69%,78.91 44.28%,46.85%,-,10.79,14.55% 16.45%,56.14%,4.44%,3.59%,103.64%,-,2.62,10.89%,22.83%,3.97,1184.26%,-,2.94,9.35%,18.77%,67.55,2.29,- -,3.54,-4.02%,12.25%,1.16,127.21,0.00%,0.15,8.68%,10.47%,1.36,114.31,6000,0.12,May 21 AMC,10.34%,2.07M,113.85,"Oct 15, 1993",Yes / Yes,15.52% 3.10%,"

","2,820,877",-0.40%,DECK,2026-05-30,SP500_FUNDAMENTALS
Deere & Co,Industrials,Farm & Heavy Construction Machinery,USA,Large,S&P 500,30.72,17.65,7.44%,269.94M,2.04%,146.35B,23.83,22.75,-0.27%,250.02M,-3.19%,201.24B,1.71,4.73,74.49%,2.18%,-13.90%,4.78B,3.09,-2.67%,-0.19%,4.40,8.84%,47.38B,5.34,26.35%,4.48%,5.45M,16.46%,101.53,15.68,13.97%,18.51%,674.19 -19.58%,7.69%,34.58,38.84,-7.37% 16.32%,6.87%,433.00 25.21%,51.78%,6.69 (1.23%),16.77,-4.57% 5.13%,36.85%,2.14%,2.64%,50.15%,6.48 (1.20%),4.25,-14.68%,20.45%,15.31,573.52%,"Jun 30, 2026",0.55,3.98%,10.09%,40.60,2.08,14.12% 16.34%,0.79,-1.35%,-3.67%,0.93,647.47,35.02%,2.34,4.79%,-5.41%,1.83,539.00,73100,1.54,May 21 BMO,4.02%,1.24M,542.18,"Jun 29, 1933",Yes / Yes,14.95% 1.97%,"

","2,268,233",0.59%,DE,2026-05-30,SP500_FUNDAMENTALS
Dell Technologies Inc,Technology,Computer Hardware,USA,Mega,S&P 500,33.45,12.58,53.84%,652.42M,66.50%,274.61B,20.50,20.53,-1.88%,301.14M,104.66%,294.19B,0.62,4.37,39.52%,7.11%,184.24%,8.41B,2.05,65.56%,-1.21%,2.66,234.27%,134.18B,-,20.38%,8.33%,21.40M,234.37%,-3.79,23.72,33.18%,-,327.73 28.43%,270.42%,17.75,29.08,38.83% 15.51%,37.87%,106.38 295.67%,767.68%,2.48 (0.59%),24.63,3.84% 5.56%,20.86%,6.43%,5.84%,742.34%,2.21 (0.52%),2.19,39.59%,8.40%,22.29,-,"Apr 21, 2026",0.74,38.86%,6.27%,89.38,1.93,16.74% -,0.95,281.20%,61.89%,1.12,449.84,24.20%,-,87.47%,94.99%,5.18,317.05,97000,-,May 28 AMC,172.87%,8.04M,420.91,"Aug 17, 2016",Yes / Yes,64.09% 22.66%,"

","41,661,185",32.76%,DELL,2026-05-30,SP500_FUNDAMENTALS
Devon Energy Corp,Energy,Oil & Gas E&P,USA,Large,S&P 500,12.35,3.60,3.11%,1.15B,-5.56%,51.29B,8.07,5.52,-0.26%,1.12B,-12.90%,58.17B,0.54,1.63,47.09%,2.47%,2.21%,2.27B,3.04,44.58%,4.44%,1.75,24.20%,16.86B,1.79,-2.67%,7.15%,27.58M,21.46%,24.84,28.26,15.02%,15.13%,52.71 -15.59%,43.01%,1.57,20.84,-22.95% -,9.85%,30.24 47.12%,-3.47%,1.19 (2.68%),8.26,-4.76% 31.53%,23.26%,2.65%,3.05%,91.22%,0.96 (2.16%),3.45,-18.06%,20.48%,1.57,45.59%,"Jun 15, 2026",0.94,1.96%,13.45%,38.00,1.50,-42.95% 17.98%,1.01,-74.64%,-6.10%,0.41,61.40,23.00%,0.56,3.06%,-7.41%,1.37,44.11,2200,0.49,May 05 AMC,11.42%,15.79M,44.49,"Mar 17, 1992",Yes / Yes,-2.26% -12.25%,"

","21,585,257",0.86%,DVN,2026-05-30,SP500_FUNDAMENTALS
Delta Air Lines Inc,Industrials,Airlines,USA,Large,S&P 500,12.04,6.85,0.53%,656.99M,9.03%,54.19B,10.20,8.08,-26.19%,653.53M,24.46%,69.29B,0.60,1.51,89.13%,3.92%,25.54%,4.48B,0.83,-5.93%,-0.88%,2.22,32.71%,65.18B,2.66,47.68%,5.53%,25.59M,18.85%,31.01,10.43,17.01%,25.00%,83.75 -1.52%,70.06%,7.91,13.82,54.97% -,12.18%,45.28 82.16%,129.81%,0.72 (0.87%),8.42,7.80% 29.96%,16.93%,2.59%,3.13%,72.99%,0.75 (0.91%),1.06,20.93%,8.83%,2.72,91.28%,"May 14, 2026",0.36,5.24%,6.87%,73.90,1.37,- 11.20%,0.42,-220.40%,11.99%,1.30,82.97,8.82%,1.00,12.92%,17.77%,0.71,82.49,100000,0.80,Apr 08 BMO,26.41%,11.54M,82.48,"Apr 26, 2007",Yes / Yes,10.40% 1.07%,"

","8,208,178",-0.01%,DAL,2026-05-30,SP500_FUNDAMENTALS
Dexcom Inc,Healthcare,Medical Devices,USA,Large,"NDX, S&P 500",31.54,2.34,1.64%,385.90M,2.56%,28.45B,23.97,3.08,-0.53%,379.56M,28.11%,27.42B,1.17,0.61,97.65%,4.63%,0.42%,930.40M,5.91,23.79%,0.51%,3.42,19.53%,4.82B,9.62,18.90%,13.90%,17.56M,11.10%,7.66,11.78,20.54%,35.62%,89.98 -18.05%,-13.10%,6.26,19.91,37.83% 10.55%,21.53%,54.11 36.28%,-35.91%,-,21.22,17.01% 19.33%,62.64%,3.39%,4.02%,-20.15%,-,5.69,76.15%,21.45%,2.61,351.77%,-,1.64,16.15%,19.31%,69.50,1.39,- -,1.95,92.21%,13.70%,1.45,83.46,0.00%,0.47,15.05%,15.37%,1.80,72.34,11100,0.46,Apr 30 AMC,8.71%,5.14M,73.74,"Apr 14, 2005",Yes / Yes,20.27% 1.47%,"

","9,257,099",1.94%,DXCM,2026-05-30,SP500_FUNDAMENTALS
Diamondback Energy Inc,Energy,Oil & Gas E&P,USA,Large,"NDX, S&P 500",215.90,0.89,30.60%,281.31M,-4.72%,53.87B,11.10,17.24,-17.57%,195.25M,-6.74%,73.75B,1.24,6.06,67.27%,5.46%,10.00%,279.00M,3.54,49.42%,7.56%,3.35,30.24%,15.22B,1.48,-13.68%,0.40%,10.66M,27.37%,129.65,306.06,8.99%,0.74%,214.51 -10.74%,38.94%,0.63,11.42,-38.48% -,0.56%,133.75 43.16%,52.23%,4.34 (2.27%),7.45,15.93% 39.81%,33.38%,2.38%,2.80%,164.44%,4.15 (2.17%),4.85,-94.57%,30.63%,5.96,128.01%,"May 14, 2026",0.55,18.09%,1.83%,42.81,1.56,-23.57% 21.67%,0.56,-98.39%,-4.12%,0.42,233.70,69.83%,0.38,4.74%,-2.21%,1.44,194.14,1762,0.36,May 04 AMC,17.31%,3.18M,191.48,"Oct 12, 2012",Yes / Yes,13.18% 10.57%,"

","4,580,577",-1.37%,FANG,2026-05-30,SP500_FUNDAMENTALS
Digital Realty Trust Inc,Real Estate,REIT - Specialty,USA,Large,S&P 500,50.26,3.78,0.05%,351.41M,-2.20%,66.77B,84.39,2.25,-2.32%,351.24M,-2.34%,86.32B,-,0.48,99.63%,2.03%,7.22%,1.34B,10.40,-41.68%,-0.25%,3.59,20.73%,6.42B,2.93,7.84%,2.93%,7.14M,22.81%,64.88,27.51,-9.22%,6.17%,208.14 -8.72%,10.30%,6.91,-,47.54% 28.98%,3.30%,146.23 29.93%,92.13%,4.90 (2.58%),28.79,9.22% 9.38%,25.66%,1.51%,1.94%,25.36%,4.88 (2.57%),13.45,234.59%,16.31%,3.82,100.72%,"Jun 15, 2026",6.91,13.97%,20.83%,45.33,1.65,0.00% 1.73%,6.91,67.62%,-1.82%,1.05,219.17,136.30%,0.82,16.16%,-0.26%,1.70,191.43,4282,0.79,Apr 23 AMC,9.79%,1.99M,190.00,"Oct 29, 2004",Yes / Yes,4.19% 2.10%,"

","3,394,889",-0.75%,DLR,2026-05-30,SP500_FUNDAMENTALS
Dollar General Corp,Consumer Defensive,Discount Stores,USA,Large,S&P 500,16.15,6.85,0.77%,220.22M,5.23%,24.36B,13.98,7.91,-3.59%,218.52M,-3.08%,38.94B,1.61,1.89,100.91%,3.77%,-29.21%,1.51B,0.57,5.64%,1.99%,2.37,6.04%,42.72B,2.86,9.33%,4.87%,8.23M,-16.69%,38.65,21.40,8.67%,18.99%,158.23 -30.10%,13.95%,5.17,10.18,-13.76% -8.39%,6.67%,95.11 16.30%,-46.07%,2.35 (2.13%),11.98,4.13% 4.83%,28.21%,3.22%,3.77%,-45.50%,2.36 (2.13%),0.91,34.26%,5.16%,4.28,23.06%,"Apr 07, 2026",0.22,5.20%,3.54%,49.94,2.53,2.37% 10.38%,1.13,121.61%,2.30%,0.26,137.52,34.46%,1.85,5.89%,-4.28%,1.58,109.90,194000,1.66,Jun 02 BMO,-8.61%,3.48M,110.61,"Nov 13, 2009",Yes / Yes,16.37% 0.92%,"

","5,516,011",0.65%,DG,2026-05-30,SP500_FUNDAMENTALS
Dollar Tree Inc,Consumer Defensive,Discount Stores,USA,Large,S&P 500,18.20,6.40,0.28%,194.72M,21.66%,22.38B,15.27,7.62,-0.43%,194.18M,21.67%,28.96B,1.13,1.07,110.79%,6.75%,-7.94%,1.29B,1.13,20.42%,-1.92%,3.59,10.20%,19.75B,6.42,10.11%,7.84%,13.10M,-5.34%,18.13,22.21,13.46%,33.98%,142.40 -18.23%,28.55%,5.24,14.36,-4.81% 1.91%,12.74%,84.71 37.46%,-18.26%,-,12.38,-11.84% -5.32%,36.71%,4.86%,4.31%,19.43%,-,1.47,146.27%,8.44%,5.19,30.92%,-,0.39,-19.68%,6.51%,73.23,2.72,- -,1.16,9.59%,22.55%,0.65,125.08,0.00%,2.17,7.24%,15.93%,2.00,113.00,153032,1.88,May 28 BMO,6.39%,3.65M,116.44,"Mar 07, 1995",Yes / Yes,13.41% 0.31%,"

","7,280,647",3.04%,DLTR,2026-05-30,SP500_FUNDAMENTALS
Dominos Pizza Inc,Consumer Cyclical,Restaurants,USA,Large,S&P 500,17.88,17.37,0.61%,33.50M,-1.86%,10.33B,14.82,20.95,-5.81%,33.06M,-6.54%,14.97B,1.64,4.26,116.75%,10.41%,-22.84%,591.86M,2.08,9.37%,9.42%,3.53,-25.63%,4.98B,-,9.05%,31.80%,3.44M,-25.49%,-116.61,20.69,9.03%,-,496.00 -37.38%,-34.55%,15.01,15.80,11.94% 7.23%,50.50%,297.48 4.41%,3.59%,7.80 (2.51%),14.22,2.88% 3.71%,40.07%,2.25%,3.00%,-27.24%,7.21 (2.32%),3.01,-0.62%,19.36%,9.33,154.20%,"Jun 15, 2026",1.49,5.17%,11.89%,35.98,2.09,16.52% 17.41%,1.60,-4.53%,-1.89%,0.98,408.03,39.60%,-,3.47%,-9.84%,0.73,310.35,10200,-,Apr 27 BMO,-22.28%,973.72K,310.58,"Jul 13, 2004",Yes / Yes,-3.24% -1.05%,"

","711,131",0.07%,DPZ,2026-05-30,SP500_FUNDAMENTALS
Dominion Energy Inc,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,19.80,3.38,0.14%,879.00M,-1.98%,58.87B,17.56,3.81,0.00%,878.24M,7.10%,115.70B,2.97,0.84,81.00%,3.24%,6.02%,2.91B,3.32,4.91%,-1.79%,4.93,8.77%,17.76B,2.09,6.25%,2.66%,28.48M,14.25%,32.03,120.88,5.92%,10.50%,68.97 -2.94%,19.49%,0.55,-,32.38% -,3.98%,53.36 25.45%,34.26%,2.67 (3.99%),15.55,4.48% 3.41%,53.10%,1.55%,1.98%,-12.08%,2.67 (3.99%),6.52,27.09%,28.18%,1.45,-6.52%,"May 29, 2026",0.61,19.15%,16.39%,60.93,2.89,0.00% -5.00%,0.78,-6.98%,3.29%,0.64,68.91,77.31%,1.78,25.01%,5.93%,2.68,67.38,15200,1.55,May 01 BMO,9.01%,5.78M,66.94,"May 20, 1983",Yes / Yes,5.31% 13.29%,"

","15,480,661",-0.65%,D,2026-05-30,SP500_FUNDAMENTALS
DoorDash Inc,Consumer Cyclical,Internet Retail,USA,Large,"NDX, S&P 500",75.87,2.10,14.45%,411.55M,0.01%,69.41B,35.61,4.47,-0.93%,372.76M,-5.93%,66.87B,0.73,0.46,75.95%,3.97%,-9.74%,926.00M,4.71,20.39%,-1.37%,3.33,-18.52%,14.72B,6.81,74.45%,5.56%,14.81M,-29.67%,23.39,11.90,48.64%,9.96%,285.50 -44.21%,-22.14%,13.39,39.62,- -,6.92%,143.30 11.16%,136.20%,-,38.32,27.73% 36.58%,45.02%,4.42%,4.95%,6.00%,-,4.54,167.38%,5.98%,7.84,-,-,1.41,30.96%,6.29%,47.52,1.49,- -,1.41,-6.12%,-0.98%,1.82,248.80,0.00%,0.32,33.11%,-2.18%,1.28,156.70,31400,0.31,May 06 AMC,-23.62%,4.44M,159.29,"Dec 09, 2020",Yes / Yes,15.77% -2.78%,"

","5,695,053",1.65%,DASH,2026-05-30,SP500_FUNDAMENTALS
Dover Corp,Industrials,Specialty Industrial Machinery,USA,Large,S&P 500,26.33,8.03,0.60%,134.66M,1.73%,28.46B,18.14,11.65,-9.70%,133.85M,-4.90%,30.11B,1.98,2.72,93.35%,2.32%,-6.27%,1.10B,3.44,10.89%,2.25%,3.05,13.62%,8.28B,3.80,9.34%,8.39%,3.10M,8.26%,55.62,17.33,9.18%,15.00%,237.54 -11.02%,17.63%,12.19,25.06,2.29% 11.05%,10.92%,158.97 32.96%,54.24%,2.11 (1.00%),16.08,-1.66% 3.90%,40.04%,1.78%,2.00%,40.44%,2.08 (0.98%),3.64,-51.73%,17.91%,4.84,292.34%,"May 29, 2026",1.32,4.05%,13.30%,44.55,2.00,0.99% 1.00%,1.87,5.09%,-2.02%,1.18,253.72,26.07%,0.44,10.05%,-1.98%,1.28,212.51,24000,0.35,Apr 23 BMO,6.89%,1.02M,211.36,"Dec 03, 1956",Yes / Yes,0.62% 2.51%,"

","1,301,992",-0.54%,DOV,2026-05-30,SP500_FUNDAMENTALS
Dow Inc,Basic Materials,Chemicals,USA,Large,S&P 500,-,-3.99,0.28%,720.74M,-6.02%,24.33B,13.45,2.51,0.00%,718.74M,-14.66%,40.82B,-,1.19,73.33%,3.06%,9.83%,-2.86B,0.62,433.60%,3.66%,1.54,45.47%,39.33B,1.60,-20.01%,-4.88%,21.98M,44.35%,21.16,5.24,-,-17.85%,42.74 -21.03%,17.23%,6.44,-,- -,-8.50%,20.40 65.43%,-32.96%,1.40 (4.14%),13.60,-11.11% 0.73%,5.98%,3.08%,3.42%,-50.67%,1.40 (4.15%),1.04,-1093.11%,0.41%,1.49,-,"May 29, 2026",1.20,-7.74%,-7.27%,32.02,2.22,-9.14% -5.59%,1.85,-69.17%,-10.20%,0.41,42.82,-,1.29,-6.11%,-12.33%,1.21,34.77,34600,1.21,Apr 23 BMO,16.55%,14.24M,33.75,"Mar 20, 2019",Yes / Yes,51.94% 1.43%,"

","17,163,753",-2.93%,DOW,2026-05-30,SP500_FUNDAMENTALS
DTE Energy Co,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,23.48,6.08,0.44%,208.03M,-0.61%,29.72B,17.14,8.34,-0.11%,207.12M,-2.83%,56.42B,2.42,1.52,80.76%,2.60%,-3.62%,1.26B,1.82,4.86%,2.89%,3.97,5.00%,16.29B,2.41,8.00%,2.41%,5.38M,10.77%,59.24,106.91,7.09%,10.41%,154.63 -7.61%,4.85%,1.34,-,8.55% -0.08%,3.34%,126.23 13.18%,34.14%,4.71 (3.30%),14.25,-7.37% 5.80%,15.74%,1.50%,1.83%,21.69%,4.51 (3.16%),3.46,-17.75%,12.42%,2.48,86.14%,"Jun 22, 2026",0.69,22.33%,7.75%,46.33,1.89,7.06% 1.46%,0.95,-44.64%,-0.34%,0.40,159.04,62.92%,2.19,23.51%,-1.65%,0.95,143.38,9650,2.06,Apr 30 BMO,2.38%,1.36M,142.87,"Nov 16, 1949",Yes / Yes,-3.05% 17.64%,"

","1,295,864",-0.36%,DTE,2026-05-30,SP500_FUNDAMENTALS
D.R. Horton Inc,Consumer Cyclical,Residential Construction,USA,Large,S&P 500,13.78,10.67,11.03%,284.94M,2.05%,41.71B,12.39,11.88,-0.00%,252.29M,-3.01%,46.94B,1.99,2.97,88.16%,5.59%,-8.29%,3.17B,1.25,-8.58%,-1.08%,5.49,-4.81%,33.35B,1.77,12.28%,8.90%,14.09M,2.12%,82.91,21.13,6.22%,13.23%,184.54 -20.30%,24.37%,6.96,11.93,-11.18% 12.53%,10.72%,114.17 28.83%,37.84%,1.80 (1.22%),11.09,0.76% 11.02%,22.80%,2.53%,2.96%,54.36%,1.75 (1.19%),1.41,-19.40%,12.37%,4.62,381.00%,"May 07, 2026",0.77,-5.57%,9.51%,52.93,2.83,21.14% 17.98%,8.73,-13.13%,2.30%,1.38,165.31,13.83%,0.28,-2.27%,1.63%,2.30,146.92,14341,0.25,Apr 21 BMO,-4.35%,2.57M,147.09,"Jun 05, 1992",Yes / Yes,4.05% 0.11%,"

","5,917,687",0.12%,DHI,2026-05-30,SP500_FUNDAMENTALS
